Samp,Directory,File,State,Country,RANGE,Year,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,PcoaYR,SampleN,lat,lon,H_C,N_S,Heterozygosity,K2Q1S1964,K2Q2S1964,K3Q1S1964,K3Q2S1964,K3Q3S1964,K4Q1S1964,K4Q2S1964,K4Q3S1964,K4Q4S1964,MaxK3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,Region,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13,PC1_TE,PC2_TE,PC3_TE,PC4_TE,PC5_TE
Paris_39_1,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_39_1_CKDL210014820-1a-5UDI312-AK10343_HH5NHDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.588863104,0.411136896,0.279650955,0.246447104,0.473901941,0.268384565,0.217729704,0.372234172,0.14165156,4.74E-01,-0.009695141,0.009845223,0.044158235,-0.0140316,0.011152124,-0.007545928,-0.041017889,0.01544304,0.01713054,-0.019936011,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-10.47516909,-16.6992193,11.91670251,-3.410371688,0.431294254
Paris_3_3,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_3_3_CKDL210000436-1a-AK3911-AK8544_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.585124088,0.414875912,0.137605458,0.402018866,0.460375677,0.378481062,0.34962058,0.188856437,0.083041922,4.60E-01,-0.009329803,-0.008736717,0.036820266,-0.034250144,0.038773967,-0.00629786,-0.155297195,0.010424554,0.039660489,-0.027218526,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,68.6933914,-4.985178574,8.59461294,15.21153679,2.476049636
Paris_25_2,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_25_2_CKDL210000436-1a-AK3911-AK892_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.397996269,0.602003731,0.291423315,0.417317472,0.291259213,0.408230861,0.177515459,0.186025278,0.228228402,4.17E-01,0.00605568,0.002225088,0.014880537,-0.008227845,-0.005139956,0.049708846,-0.14750666,-0.00228609,-0.003354584,-0.028193298,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,49.72982693,2.878060605,10.11662081,11.45913463,4.633900608
Paris_25_13,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_25_13_CKDL210000436-1a-AK3911-7UDI243_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.64329423,0.35670577,0.152865702,0.330172355,0.516961943,0.34501513,0.316953873,0.311111728,0.026919269,5.17E-01,-0.013137779,-0.004782614,0.031147395,-0.017847448,0.012728191,-0.011211279,-0.028097468,0.022747174,0.008188432,-0.040379208,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-78.53548215,-15.59814312,13.84229813,-14.24878576,-0.918599243
Paris_23_19,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_23_19_CKDL210000436-1a-AK3911-AK33_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.607168561,0.392831439,0.195374191,0.321346711,0.483279099,0.331164678,0.261782842,0.321984577,0.085067903,4.83E-01,-0.010920941,-0.001157531,0.073201429,-0.033479364,0.043261182,0.002647737,-0.078299616,0.011490628,0.02651008,-0.038175669,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,54.24117707,-28.32124833,9.541554332,-3.004854407,5.435337581
Paris_2_9,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_2_9_CKDL210000436-1a-AK9144-AK9148_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.700519581,0.299480419,0.154551996,0.268811139,0.576636866,0.294437314,0.326570591,0.369196121,0.009795974,5.77E-01,-0.018760565,-0.001507244,0.051699519,-0.023090344,0.027867441,0.000608474,-0.039646283,0.026492078,0.024785594,-0.053144335,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-6.292665528,-6.170006026,8.210506215,14.07634236,2.128657802
Paris_2_2,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_2_2_CKDL210000436-1a-AK9144-7UDI227_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.626440275,0.373559725,0.191649559,0.3053004,0.503050041,0.298975545,0.326699567,0.274143094,0.100181795,5.03E-01,-0.013240729,-0.001499174,0.053174097,-0.038301821,0.01867739,0.056218729,-0.104016624,-0.007476246,0.053855175,-0.075503929,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,43.32387302,-12.0632681,11.1059136,4.423709872,0.11361121
Paris_15_9,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_15_9_CKDL210018061-1a-5UDI225-GC12_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.590583426,0.409416574,0.225074751,0.302547243,0.472378006,0.30424998,0.278256299,0.294709347,0.122784375,4.72E-01,-0.009582412,0.002414554,0.03090041,-0.017077732,0.003043274,0.025274569,-0.053529259,0.019920341,0.018272504,-0.050466357,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-50.35529769,1.290637155,14.89960013,5.303715476,-3.941883716
Paris_15_8,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_15_8_CKDL210018061-1a-5UDI225-AK2587_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.496650975,0.503349025,0.277168868,0.334040392,0.38879074,0.329670717,0.2234833,0.252919953,0.19392603,3.89E-01,-0.001376986,0.00464239,0.009758,-0.006109209,0.004135638,0.015656032,-0.062869589,0.017714927,0.015114242,-0.036868951,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-105.5087872,16.41273039,1.411153723,12.90502296,-7.161782785
Paris_15_5,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_15_5_CKDL210018061-1a-5UDI225-7UDI308_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.638778716,0.361221284,0.236741345,0.242627978,0.520630677,0.273891424,0.225127522,0.416930396,0.084050658,5.21E-01,-0.012852996,0.007269192,0.024692483,-0.00908792,0.009490477,-0.008136851,-0.01077807,0.021657245,0.005343196,-0.032170455,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-144.3725808,-21.27247605,-4.711979675,-19.54010284,-3.195902011
Paris_15_3,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_15_3_CKDL210018061-1a-5UDI225-AK7558_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.485526268,0.514473732,0.300554517,0.322248304,0.37719718,0.332469245,0.183980451,0.292254783,0.19129552,3.77E-01,-0.00128923,0.005792876,0.010705582,-0.001396053,0.006578692,-0.013377363,-0.05641145,0.021372268,-0.002580793,-0.015554335,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-69.63867129,18.05545533,-2.324307431,16.11526545,-4.135937061
Paris_15_13,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_15_13_CKDL210000436-1a-AK9144-AK33_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.666945379,0.333054621,0.227981563,0.228440482,0.543577955,0.249964251,0.269948578,0.394101846,0.085985325,5.44E-01,-0.017653802,0.006515966,0.121694511,-0.048875229,0.051903827,0.00473076,-0.070852004,0.036076353,0.054038816,-0.057016023,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,122.8247717,-30.18798195,-8.132499976,11.2362625,7.760577831
Paris_15_12,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_15_12_CKDL210018061-1a-AK9144-7UDI214_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.634712675,0.365287325,0.267234813,0.217831691,0.514933496,0.238391036,0.251927536,0.383228042,0.126453386,5.15E-01,-0.01386582,0.009955088,0.066842564,-0.030794709,0.020779732,-0.009547678,-0.038810487,0.037062385,0.035323291,-0.022944965,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,14.44577337,-6.686172064,18.90288878,8.170467782,0.256381131
Paris_15_11,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_15_11_CKDL210018061-1a-5UDI225-7UDI246_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.631779114,0.368220886,0.272913904,0.213683718,0.513402378,0.240012767,0.229868844,0.410103932,0.120014456,5.13E-01,-0.013420929,0.010249276,0.050483096,-0.015751266,0.022125537,-0.024409514,-0.036799106,0.032379426,0.000810382,-0.035454744,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-1.533104723,-19.51350096,-3.393696692,7.06769551,3.357983251
Paris_13_13,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_13_13_CKDL210000436-1a-5UDI225-7UDI227_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.58002509,0.41997491,0.257120947,0.279031235,0.463847818,0.27847245,0.27794351,0.286202418,0.157381621,4.64E-01,-0.008442043,0.005780931,0.037287177,-0.021704579,0.025428727,0.002609718,-0.081695218,0.033224,0.008769858,-0.013655178,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,11.26986919,-14.97352198,13.07127676,4.288524239,-0.378827897
Paris_11_9,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_11_9_CKDL210000436-1a-5UDI225-7UDI298_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.497654736,0.502345264,0.181301115,0.440568038,0.378130847,0.423393556,0.271691103,0.178476199,0.126439142,4.41E-01,-0.001341577,-0.007088919,0.032773384,-0.032497855,0.051158015,-0.015391945,-0.188686317,0.022325897,0.055830012,-0.064066154,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,70.71483208,-8.49725124,8.925049589,12.08795146,3.781145479
Paris_11_8,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_11_8_CKDL210018061-1a-5UDI225-7UDI214_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.518839021,0.481160979,0.289866525,0.301451769,0.408681705,0.312825913,0.203108838,0.303302059,0.18076319,4.09E-01,-0.004094201,0.007591217,0.030068148,-0.014097396,0.018432351,-0.011919882,-0.051795998,0.010593903,0.014162433,-0.034101351,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-37.26027387,-15.49912239,-3.284656266,-0.680498879,-1.583329335
Paris_11_7,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_11_7_CKDL210018061-1a-5UDI225-AK4971_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.637992911,0.362007089,0.183864295,0.302444244,0.513691461,0.357474246,0.232389817,0.410074075,6.19E-05,5.14E-01,-0.013173155,-0.000681204,0.060905113,-0.032715151,0.05001427,-0.023120234,-0.087268726,0.04445512,0.096247661,-0.143510261,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-43.21685433,-15.76623333,3.939411954,-0.618989389,2.758518575
Paris_11_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_11_6_CKDL210000436-1a-5UDI225-AK8544_HNML5DSXY_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.652280381,0.347719619,0.188458952,0.285383094,0.526157954,0.304743894,0.274313735,0.365864635,0.055077736,5.26E-01,-0.01583809,5.29E-05,0.125626448,-0.067057785,0.085120249,-0.024895101,-0.164667364,0.042380675,0.15102775,-0.173067903,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,99.58743781,-23.67073508,7.725070813,6.742822703,3.771769203
Paris_11_14,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_11_14_CKDL210018061-1a-AK9143-AK2587_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.448819164,0.551180836,0.217947865,0.446880985,0.335171151,0.425619316,0.244824951,0.157387912,0.172167821,4.47E-01,0.002858144,-0.004503927,0.004520738,-0.00591441,0.018979132,-0.015831492,-0.054267499,0.021309453,-0.007523426,-0.011395786,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-65.99290756,12.27447647,3.290590465,7.974936876,-4.002130794
Paris_11_12,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_11_12_CKDL210018061-1a-AK9143-7UDI246_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.700996411,0.299003589,0.184906263,0.227009393,0.588084344,0.278386533,0.107459838,0.614148075,5.55E-06,5.88E-01,-0.024279774,0.004227004,0.015382287,0.023514295,0.021930617,0.026740982,-0.00452639,-0.016479396,-0.004425193,0.003755307,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-143.3612017,-62.68232494,-31.92154818,-56.97760043,25.93506507
Paris_11_10,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Paris_11_10_CKDL210018061-1a-AK9143-GC12_HKGMLDSX2_L4_C1.bam,NA,France,EUR,2018,Contemp,France,France,France,France,NA,48.857,2.352,C,NA,NA,0.473516233,0.526483767,0.154855064,0.491988932,0.353156003,0.468379703,0.276010247,0.13904692,0.11656313,4.92E-01,0.001190832,-0.010878098,0.007947136,-0.014966544,0.023714182,-0.007210507,-0.091496179,0.021737412,0.017982409,-0.053775311,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-70.40251021,14.92503818,3.726109891,8.919997557,-3.479465101
Brighton_5_1,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Brighton_5_1_CKDL210018068-1a-AK18889-AK8544_HKGMLDSX2_L4_C1.bam,NA,UK,EUR,2018,Contemp,UK,UK,UK,UK,NA,50.822,-0.137,C,NA,NA,0.506970223,0.493029777,0.025164374,0.595330307,0.37950532,0.573727642,0.201505764,0.224766593,1.00E-09,5.95E-01,-0.001006081,-0.025221189,0.022676012,-0.002366639,0.014164602,-0.007031335,0.002847245,0.008405112,-0.003268879,-0.027213342,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-112.1978513,-18.86917289,-8.518364009,-11.09460998,2.712597759
Brighton_40_1,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Brighton_40_1_CKDL210018068-1a-AK18889-AK33_HKGMLDSX2_L4_C1.bam,NA,UK,EUR,2018,Contemp,UK,UK,UK,UK,NA,50.822,-0.137,C,NA,NA,0.51318542,0.48681458,1.00E-09,0.632179513,0.367820486,0.599614464,0.224554225,0.17583131,1.00E-09,6.32E-01,-0.001490035,-0.034410116,0.030202378,-0.004902232,0.021632674,-0.003845044,0.009767069,0.014040203,0.011543072,-0.03568009,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-87.25938119,-12.39782741,-12.24553489,1.582231735,-0.191951434
Brighton_39_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Brighton_39_6_CKDL210018068-1a-AK18889-7UDI243_HKGMLDSX2_L4_C1.bam,NA,UK,EUR,2018,Contemp,UK,UK,UK,UK,NA,50.822,-0.137,C,NA,NA,0.491261928,0.508738072,0.227991494,0.392820624,0.379187882,0.413861039,0.156643779,0.322023668,0.107471515,3.93E-01,-0.000762017,-0.000918186,0.023614831,-0.005405466,0.007810322,-0.003453582,-0.013188316,0.02536119,0.017827884,0.012676507,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-83.04155598,1.949617309,-0.898748712,8.416348219,-3.513675534
Brighton_38_20,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Brighton_38_20_CKDL210018068-1a-AK18889-AK4997_HKGMLDSX2_L4_C1.bam,NA,UK,EUR,2018,Contemp,UK,UK,UK,UK,NA,50.822,-0.137,C,NA,NA,0.523687846,0.476312154,0.349060343,0.236589511,0.414350146,0.276247462,0.115356909,0.425438828,0.182956801,4.14E-01,-0.003935873,0.015703067,0.033242074,-0.007214072,-0.00555304,-0.017937905,-0.016766689,0.02923449,0.000115856,-0.022913369,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-51.54082195,-4.90878359,0.524471807,6.433205842,-3.35135907
Brighton_3_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Brighton_3_6_CKDL210018068-1a-AK18889-7UDI298_HKGMLDSX2_L4_C1.bam,NA,UK,EUR,2018,Contemp,UK,UK,UK,UK,NA,50.822,-0.137,C,NA,NA,0.502869653,0.497130347,1.00E-09,0.64219326,0.357806739,0.614233469,0.193270367,0.192496163,1.00E-09,6.42E-01,0.000177078,-0.033662212,0.049389394,-0.00595209,0.034194455,-0.021045622,0.005213414,0.012869454,0.017173584,-0.061800466,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-37.35545571,-16.52705208,6.868269912,-2.557065844,-0.671211942
Brighton_2_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Brighton_2_6_CKDL210018068-1a-AK18889-AK892_HKGMLDSX2_L4_C1.bam,NA,UK,EUR,2018,Contemp,UK,UK,UK,UK,NA,50.822,-0.137,C,NA,NA,0.476130786,0.523869214,0.060846791,0.589126881,0.350026328,0.592297774,0.127996922,0.279705303,1.00E-09,5.89E-01,0.001811122,-0.021984858,0.043546777,-0.00627689,0.030961966,-0.011611518,-0.005682448,0.024227343,0.021756837,-0.051369564,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-68.50452836,-8.862981632,9.07297347,-3.248029414,-2.593045475
Antwerp_5_9,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_5_9_CKDL210000436-1a-AK9142-7UDI246_HNML5DSXY_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.652667677,0.347332323,1.00E-09,0.508175426,0.491824573,0.454893737,0.463717763,0.0813885,1.00E-09,5.08E-01,-0.013693934,-0.031374773,0.033130091,-0.031710654,0.055684701,0.01703956,-0.023108151,0.005403099,0.012080831,0.039859369,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-16.84203461,-20.57768494,15.77105524,-9.429499271,2.534728914
Antwerp_5_8,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_5_8_CKDL21H000004-1a-AK7758-AK1864_HC5LLDSX2_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.603512888,0.396487112,0.030897274,0.500112191,0.468990534,0.459437488,0.426217335,0.114135007,0.00021017,5.00E-01,-0.010675218,-0.022910857,0.029977509,-0.03867288,0.066715331,0.024118396,-0.077529904,0.014542708,-0.012840617,0.076395357,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,60.34205176,-9.834599362,9.605125761,9.175564471,5.211634265
Antwerp_5_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_5_6_CKDL21H000004-1a-AK7758-AK7558_HC5LLDSX2_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.583681864,0.416318136,1.00E-09,0.563318729,0.43668127,0.492694673,0.493812496,0.000947962,0.012544868,5.63E-01,-0.009207385,-0.031636223,0.020462598,-0.063033864,0.080371482,0.040026371,-0.135657043,-0.008334661,-0.017133205,0.146051965,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,104.198919,-12.93257779,-2.143372106,14.48383869,4.97038822
Antwerp_5_5,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_5_5_CKDL21H000004-1a-AK7758-AK4971_HC5LLDSX2_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.619814465,0.380185535,1.55E-05,0.519654195,0.480330303,0.460620874,0.473160345,0.06621878,1.00E-09,5.20E-01,-0.012155421,-0.028273419,0.030110834,-0.046643029,0.072388922,0.028789604,-0.06447397,0.026775787,-0.021707459,0.002267397,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,73.45170825,-14.70595315,5.050886289,7.383762151,3.761464703
Antwerp_5_4,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_5_4_CKDL210000436-1a-AK9142-GC12_HNML5DSXY_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.619733555,0.380266445,1.00E-09,0.53543367,0.464566329,0.478480274,0.479577416,0.04194231,1.00E-09,5.35E-01,-0.011969616,-0.032602951,0.028787644,-0.044601873,0.069080803,0.024439292,-0.041439489,0.02282322,0.041971473,0.078013923,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,15.5839276,-13.79765774,20.68067778,-0.077065644,0.635661734
Antwerp_5_18,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_5_18_CKDL21H000004-1a-AK7758-AK2587_HC5LLDSX2_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.621117394,0.378882606,1.00E-09,0.537743749,0.46225625,0.475598522,0.519542693,0.004858452,3.33E-07,5.38E-01,-0.010980683,-0.03161864,0.005929047,-0.035886813,0.053306442,0.008620015,-0.086404991,0.011395919,-0.046868636,0.026695817,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-14.76881441,7.233515136,21.68294942,6.073444401,-4.550742456
Antwerp_5_10,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_5_10_CKDL21H000004-1a-AK7758-7UDI308_HC5LLDSX2_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.612245147,0.387754853,1.00E-09,0.547265131,0.452734868,0.488745231,0.508363261,0.002891507,1.00E-09,5.47E-01,-0.0112697,-0.034793315,0.023638816,-0.067053139,0.111594982,0.047312659,-0.187426439,-0.017616586,-0.059467637,0.066544482,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,77.58366386,-3.72518557,18.57649143,3.615473587,0.66914882
Antwerp_40_7,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_40_7_CKDL21H000004-1a-AK3911-AK7558_HC5LLDSX2_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.525123678,0.474876322,0.02400456,0.591742736,0.384252703,0.495619235,0.449255908,1.00E-09,0.055124857,5.92E-01,-0.00288258,-0.028025365,-0.00719251,-0.011624371,0.016230984,-0.003086449,-0.03402583,0.009572001,-0.02599706,0.003323108,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-139.2481889,1.075656783,-10.96044932,-1.119332832,-12.10912609
Antwerp_40_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_40_6_CKDL21H000004-1a-AK3911-7UDI308_HC5LLDSX2_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.66407356,0.33592644,0.01739866,0.455402757,0.527198583,0.377628236,0.559681911,0.029419122,0.033270731,5.27E-01,-0.015486993,-0.024421623,-0.001426272,-0.016681247,0.024466837,0.005545273,-0.039203182,0.012562226,-0.042523597,0.022333902,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-77.98255843,-12.10835392,8.766618525,-10.89820692,-9.190074141
Antwerp_40_5,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Antwerp_40_5_CKDL210000436-1a-5UDI298-7UDI308_HNML5DSXY_L4_C1.bam,NA,Belgium,EUR,2018,Contemp,Belgium,Belgium,Belgium,Belgium,NA,51.219,4.402,C,NA,NA,0.623374979,0.376625021,8.33E-08,0.524065861,0.475934056,0.46385366,0.484905483,0.051240857,1.00E-09,5.24E-01,-0.011777325,-0.028173327,0.009830756,-0.017321225,0.02325068,-0.005118458,-0.018328182,0.013696236,-0.023804444,-0.00318735,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-87.14551709,-2.314612155,-4.463360663,5.711984414,-2.270544446
