Samp,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,Directory,File,Country,RANGE,Year,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,,Region,PcoaYR,N_S,SampleN,lat,lon,H_C,N_S,Heterozygosity,K2Q1S1964,K2Q2S1964,K3Q1S1964,K3Q2S1964,K3Q3S1964,K4Q1S1964,K4Q2S1964,K4Q3S1964,K4Q4S1964,MaxK3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,Region,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13,PC1_TE,PC2_TE,PC3_TE,PC4_TE,PC5_TE
Linkoping_13_3,,,NA,0.316004289,0.000000001,0.68399571,0.68399571,-0.030594211,-0.02513153,-0.007396501,-0.016408578,0.016629854,0.013798333,0.020382499,-0.012451872,0.031814064,0.004019745,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_13_3_CKDL210000436-1a-AK9141-7UDI243_HNML5DSXY_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.854357629,0.145642371,1.00E-09,0.304844657,0.695155342,0.219567857,0.780228815,0.000203327,1.00E-09,0.695,-0.032056467,-0.024936125,-0.008903815,-0.016304923,0.016427374,0.011340552,0.020625964,0.018199937,-0.027782848,-0.000303301,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-93.93909725,-13.35860032,-6.513768498,-1.653314382,-1.081551564
Linkoping_13_8,,,NA,0.281855966,0.000000001,0.718144033,0.718144033,-0.033953191,-0.022577768,-0.002171373,-0.020751082,0.016109076,0.021592294,0.01516513,-0.018977189,0.021957506,-0.002819993,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_13_8_CKDL210014812-2a-AK9146-7UDI214_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.86273725,0.13726275,1.00E-09,0.286182507,0.713817492,0.208043796,0.781849447,0.010106757,1.00E-09,0.714,-0.033097831,-0.022297352,-0.00332088,-0.021410821,0.015903214,8.46E-05,0.027825008,0.021153846,-0.019107555,-0.006776171,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-111.5303421,-11.25502035,-7.419357474,-5.370716332,4.910759797
Linkoping_15_2,,,NA,0.177078033,0.000000001,0.822921966,0.822921966,-0.045488494,-0.018071939,-0.000978827,-0.027973407,0.025395751,0.057591506,0.035088395,-0.015934243,0.019301083,-0.005132203,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_15_2_CKDL210014812-2a-AK9146-AK7558_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.951673844,0.048326156,1.00E-09,0.176378004,0.823621995,0.102211379,0.855169827,0.042618792,1.00E-09,0.824,-0.045194039,-0.017681758,-0.002153886,-0.026409557,0.0220639,0.004214997,0.066077265,0.009432991,-0.021100661,-0.021166943,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-48.79580064,-25.95486388,2.046473883,-7.880972184,3.01768691
Linkoping_15_4,,,NA,0.284173015,0.000000001,0.715826984,0.715826984,-0.033134119,-0.023667227,-0.018816269,-0.017112456,0.021602562,0.004198932,0.01902949,-0.020949277,0.037173331,0.014718567,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_15_4_CKDL210000436-1a-AK9141-7UDI298_HNML5DSXY_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.866618575,0.133381425,1.00E-09,0.281681914,0.718318085,0.197031583,0.802968415,1.00E-09,1.00E-09,0.718,-0.033747403,-0.023458698,-0.018392888,-0.016970287,0.022184491,0.015619917,0.01330586,0.031304169,-0.031224895,0.009775502,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-99.0677901,-3.022507849,0.89628287,0.131881321,2.617607258
Linkoping_15_8,,,NA,0.180093746,0.000000001,0.819906253,0.819906253,-0.043753464,-0.022403677,-0.007509857,-0.02466808,0.021636558,0.032739002,0.031556815,-0.016854774,0.03028162,0.011606034,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_15_8_CKDL210014812-2a-AK7067-AK4971_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.973554156,0.026445844,1.00E-09,0.178757314,0.821242685,0.087218479,0.912781485,3.57E-08,1.00E-09,0.821,-0.043861881,-0.022647104,-0.007837039,-0.024110361,0.02077991,0.009377074,0.045551519,0.016897106,-0.023985221,-0.002350121,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-70.59516091,-24.80592745,-12.37416499,-10.41037347,8.31827773
Linkoping_16_10,,,NA,0.223419339,0.000000001,0.77658066,0.77658066,-0.039611978,-0.025766571,-0.021520049,-0.031368239,0.03066825,0.023152104,0.036066986,-0.014839942,0.04892527,0.014800331,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_16_10_CKDL210014812-2a-AK10335-AK4971_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.944629576,0.055370424,1.00E-09,0.220623531,0.779376468,0.126017895,0.873982103,1.00E-09,1.00E-09,0.779,-0.040147268,-0.025726236,-0.022385705,-0.030859679,0.028638721,0.01571309,0.037019214,0.024154441,-0.04604214,0.011601021,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-41.52361739,-4.290059547,13.77538148,-2.205808163,4.017973286
Linkoping_16_2,,,NA,0.185653683,0.000000001,0.814346316,0.814346316,-0.043794613,-0.020807211,-0.001626811,-0.025896959,0.025366211,0.039789342,0.023455368,-0.022504587,0.029195731,0.007654057,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_16_2_CKDL210014812-2a-AK5577-AK1864_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.957321486,0.042678514,1.00E-09,0.189547605,0.810452394,0.111692315,0.884327386,0.003980298,1.00E-09,0.81,-0.04313023,-0.020603088,-0.000706993,-0.025691272,0.02473544,0.00289715,0.048485289,0.025222607,-0.021314173,0.000599295,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-70.16631198,-23.34976878,-10.5139249,-2.303058409,6.405170623
Linkoping_16_4,,,NA,0.155135546,0.000000001,0.844864453,0.844864453,-0.046840695,-0.02107096,0.00161214,-0.038680344,0.029973959,0.053138734,0.054495278,-0.025722274,0.038292222,0.00391273,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_16_4_CKDL210014812-2a-AK5577-AK7558_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.986793884,0.013206116,1.00E-09,0.155389959,0.84461004,0.072584038,0.913193416,0.014222544,1.00E-09,0.845,-0.046427867,-0.020972091,-0.000503342,-0.038390535,0.029326679,0.021394092,0.07217762,0.028490859,-0.036322326,-0.013283463,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-37.94614581,-22.61613501,5.004935957,-5.156919967,0.280606403
Linkoping_16_5,,,NA,0.176485879,0.000000001,0.82351412,0.82351412,-0.044046525,-0.022259572,-0.011315995,-0.0314386,0.030826076,0.021623431,0.042923949,-0.026481481,0.037668906,0.009768216,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_16_5_CKDL210014812-2a-AK5577-7UDI308_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.986262583,0.013737417,1.00E-09,0.174524878,0.825475121,0.086351797,0.913647513,6.89E-07,1.00E-09,0.825,-0.044148844,-0.022228998,-0.012293954,-0.029278866,0.028569537,0.019691693,0.041575838,0.033101874,-0.03090053,-0.001535122,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-36.34754944,-22.7164834,-3.871095969,-2.084419337,5.569062705
Linkoping_16_6,,,NA,0.251839984,0.000000001,0.748160015,0.748160015,-0.037813493,-0.024903791,-0.026088794,-0.031134076,0.014580102,0.014255205,0.081330481,-0.004220795,0.057091294,0.006725573,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_16_6_CKDL210014812-2a-AK5577-AK2587_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.909784393,0.090215607,1.00E-09,0.249071596,0.750928403,0.142629445,0.857370553,1.00E-09,1.00E-09,0.751,-0.038448775,-0.024526034,-0.027381395,-0.031859432,0.008388435,0.063104951,0.049611712,0.022436229,-0.054783957,0.002584378,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-16.29870803,-11.79780191,7.205439829,-1.897799577,5.079338978
Linkoping_16_7,,,NA,0.118637716,0.000000001,0.881362283,0.881362283,-0.049828095,-0.020086833,-0.003147449,-0.040957054,0.032406681,0.044809456,0.048336029,-0.035080498,0.044897133,0.003616207,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_16_7_CKDL210014812-2a-AK5577-GC12_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.999999999,1.00E-09,1.00E-09,0.115644339,0.88435566,0.027781901,0.972208237,9.86E-06,1.00E-09,0.884,-0.050245291,-0.019467993,-0.004121857,-0.03836445,0.031197262,0.017659465,0.063848569,0.039565236,-0.039455369,-0.00810337,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-88.93792875,-11.44939847,17.91393308,-13.13129025,5.339730033
Linkoping_25_11,,,NA,0.17296238,0.000000001,0.827037619,0.827037619,-0.044219984,-0.018081019,-0.002809483,-0.026198991,0.012472293,0.026740422,0.055007763,-0.02037734,0.016926027,-0.014556593,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_25_11_CKDL210014812-2a-AK6888-AK4971_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.955233053,0.044766947,1.00E-09,0.180310603,0.819689396,0.095994529,0.857946258,0.046059212,1.00E-09,0.82,-0.043766924,-0.017569633,-0.003398462,-0.026031303,0.004668444,0.037596211,0.044764903,0.021265741,-0.015306992,-0.026193032,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-53.75033592,-27.46776638,-13.2410299,-5.387990563,8.669459914
Linkoping_25_2,,,NA,0.1298803,0.000000001,0.870119699,0.870119699,-0.04621398,-0.018605417,-0.004664929,-0.020861809,0.014523026,0.031072621,0.026724184,-0.012875516,0.026209766,0.0021488,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_25_2_CKDL210014812-2a-AK10335-AK7558_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.999999999,1.00E-09,1.00E-09,0.124481245,0.875518754,0.031713781,0.96819951,8.67E-05,1.00E-09,0.876,-0.046974614,-0.017979638,-0.004632465,-0.019852864,0.01284543,0.006929452,0.04018286,0.012998226,-0.024836564,-0.004654099,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-109.2254794,-26.90233435,-17.70512089,-12.57455312,8.907483803
Linkoping_25_5,,,NA,0.222338729,0.005359187,0.772302084,0.772302084,-0.03532925,-0.013910986,-0.016504352,-0.011570948,0.006164713,-0.002560409,0.014521279,-0.00906189,0.037594083,0.003454115,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_25_5_CKDL210014812-2a-AK10335-GC12_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.896051501,0.103948499,0.010579655,0.222679307,0.766741038,0.111597633,0.818009199,0.029044933,0.041348235,0.767,-0.035061387,-0.014225381,-0.017880956,-0.012309361,0.006444752,0.011169687,0.00701961,0.018843699,-0.033642037,0.008047149,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-113.2558199,3.257518984,-0.974325353,2.572448999,8.8989319
Linkoping_25_7,,,NA,0.400397807,0.000000001,0.599602192,0.599602192,-0.023311869,-0.028832658,-0.041932343,-0.020692626,0.018590386,-0.038981534,0.024054845,-0.010502434,0.103022667,0.038613783,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_25_7_CKDL210000436-1a-AK18890-AK4971_HNML5DSXY_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.76901566,0.23098434,1.00E-09,0.391602716,0.608397283,0.296919356,0.703080642,1.00E-09,1.00E-09,0.608,-0.024261809,-0.028286706,-0.041821674,-0.02092307,0.017131261,0.031720347,-0.021443878,0.044782399,-0.091964243,0.055017794,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-33.59869889,17.10657428,21.28849719,5.334875006,-1.617055977
Linkoping_27_10,,,NA,0.16843576,1.00E-09,0.831564239,0.831564239,-0.046952982,-0.023258115,-0.008513637,-0.038013368,0.033640035,0.0495901,0.054375739,-0.022717278,0.011484289,0.032576039,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_27_10_CKDL210014812-2a-AK9874-7UDI214_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.970096233,0.029903767,1.00E-09,0.17692902,0.823070979,0.092717774,0.907282224,1.00E-09,1.00E-09,0.823,-0.046454831,-0.023616866,-0.01023083,-0.039187373,0.032967655,0.026186993,0.076088289,0.022191734,0.0109822,0.038355305,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-40.49774248,-22.41608052,4.805813052,-9.523794472,9.297336394
Linkoping_27_2,,,NA,0.28840903,0.000000001,0.711590969,0.711590969,-0.032491519,-0.026217031,-0.010944778,-0.019963794,0.015278428,-9.83E-06,0.008689913,0.002286562,0.046785218,0.019603713,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_27_2_CKDL210014812-2a-AK6888-AK7558_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.866712609,0.133287391,1.00E-09,0.289369026,0.710630973,0.204550917,0.795449081,1.00E-09,1.00E-09,0.711,-0.032522666,-0.026236232,-0.011627248,-0.020356469,0.015799465,0.00849024,0.005114035,0.009330662,-0.038904537,0.023664288,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-100.3082,-2.392646001,-7.370569304,-0.614430382,7.710960985
Linkoping_27_4,,,NA,0.260607699,1.00E-09,0.7393923,0.7393923,-0.039277452,-0.024504702,0.028251487,-0.082693471,0.05020939,0.015239852,0.044899203,-0.013237358,0.002609778,0.026413122,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_27_4_CKDL210014812-2a-AK7067-AK1864_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.899055193,0.100944807,1.00E-09,0.25830247,0.741697529,0.180730505,0.772507168,0.046762326,1.00E-09,0.742,-0.039253464,-0.024306534,0.028601402,-0.077763281,0.04591801,0.02925888,0.034393545,0.01317584,-0.003093989,-0.012442477,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,82.46693639,-30.7459284,-3.33148985,4.063400862,7.773119342
Linkoping_27_6,,,NA,0.425629523,0.000000001,0.574370476,0.574370476,-0.021744914,-0.027848511,-0.030607222,-0.033599611,0.018380217,-0.065319424,0.035668282,0.017082895,0.050494497,-0.008024992,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_27_6_CKDL210000436-1a-AK18890-AK7558_HNML5DSXY_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.737310427,0.262689573,1.00E-09,0.421763258,0.578236741,0.318286177,0.681713821,1.00E-09,1.00E-09,0.578,-0.021948277,-0.027472345,-0.030505127,-0.034029499,0.010869894,0.056401643,-0.046602297,0.002600026,-0.047859958,0.006877766,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-34.44602678,0.607537475,16.04120365,2.722146236,-3.092989072
Linkoping_27_7,,,NA,0.286844161,0.019227319,0.69392852,0.69392852,-0.031129231,-0.016206723,-0.007283522,-0.015728915,0.009393701,0.000870212,0.05345317,-0.018034904,0.026475934,-0.006958789,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_27_7_CKDL210014812-2a-AK6888-GC12_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.829818971,0.170181029,0.020332411,0.276544277,0.703123311,0.197170393,0.688673341,0.092395663,0.021760603,0.703,-0.032099627,-0.016061403,-0.009289774,-0.016847614,0.004724208,0.047019494,0.027643835,0.025948541,-0.024654687,-0.006658651,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-46.07258837,-0.792848247,5.190669662,4.056968502,13.45909254
Linkoping_27_8,,,NA,0.490676211,0.000000001,0.509323788,0.509323788,-0.015432561,-0.031127041,-0.013845882,-0.018687672,0.019827736,-0.011498985,0.002976945,0.006761486,0.037223289,0.003393725,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_27_8_CKDL210000436-1a-AK18890-AK1864_HNML5DSXY_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.678095371,0.321904629,1.00E-09,0.482633927,0.517366072,0.399300912,0.600699086,1.00E-09,1.00E-09,0.517,-0.015834848,-0.030987473,-0.014157938,-0.017786548,0.018299614,0.007662554,-0.008134043,0.003586753,-0.036295975,0.012353504,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-90.32182221,7.814051384,5.721067823,-1.154622195,0.843722662
Linkoping_37_1,,,NA,0.241442591,0.085505665,0.673051743,0.673051743,-0.028564046,-0.007943285,-0.001762416,-0.020378627,-0.000882038,-0.049664964,0.060194177,-0.026115263,0.053789139,0.002433383,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_37_1_CKDL210014812-2a-AK9874-AK4971_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.811420089,0.188579911,0.082109629,0.22914457,0.688745801,0.162415042,0.619143886,0.161689623,0.056751449,0.689,-0.030331468,-0.00768487,-0.00135946,-0.020627092,-0.0107527,0.073688621,-0.012582262,0.053014868,-0.048404868,0.025275152,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-24.26560456,4.567011954,18.44467733,6.281339462,4.572323569
Linkoping_37_2,,,NA,0.132152037,0.184881658,0.682966305,0.682966305,-0.030085816,0.006381127,0.059328345,-0.036503653,0.003169605,0.026061253,0.038004625,-0.054974921,0.03492227,-0.01485412,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_37_2_CKDL210014812-2a-AK9874-AK1864_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.805282477,0.194717523,0.188715807,0.125966239,0.685317955,0.122894679,0.431747117,0.381592652,0.063765552,0.685,-0.030210444,0.00730711,0.058347813,-0.034474722,0.00027866,0.020070389,0.051311379,0.061964585,-0.030314639,0.001846873,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,43.05599859,-22.93174782,3.014670084,8.455590459,5.399353078
Linkoping_37_3,,,NA,0.14076048,0.230307748,0.628931772,0.628931772,-0.023504215,0.009789796,0.025923236,-0.0101988,-0.000683222,-0.024858041,0.007189866,-0.027078775,0.027289923,0.003023177,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_37_3_CKDL210014812-2a-AK9874-AK7558_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.750517228,0.249482772,0.239529825,0.124900794,0.635569381,0.121776896,0.383226805,0.377810306,0.117185993,0.636,-0.024017617,0.011676014,0.024756908,-0.00949232,-0.001389059,0.017134597,-0.012863442,0.041363308,-0.020743627,0.015956602,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-56.04683137,7.20825431,4.365011258,14.85895235,4.632187314
Linkoping_37_8,,,NA,0.143141319,0.235951477,0.620907204,0.620907204,-0.023625494,0.010112071,0.034723866,-0.021122282,-0.013673181,-0.018822476,0.065377407,-0.033441658,0.011628815,-0.026304985,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_37_8_CKDL210014812-2a-AK9874-GC12_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.737417035,0.262582965,0.249198663,0.130678175,0.620123162,0.120438373,0.400753626,0.338093923,0.140714078,0.62,-0.023524248,0.011664414,0.034552254,-0.02082033,-0.02656089,0.067351376,0.01465264,0.039802333,-0.008169665,-0.023299426,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-12.29036599,-8.428215639,3.936861531,9.801058323,6.616471539
Linkoping_37_9,,,NA,0.180981815,0.195328408,0.623689777,0.623689777,-0.024227668,0.004986753,0.021431613,-0.018349641,-0.015121718,-0.034577247,0.039290976,-0.037071497,0.037526638,-0.025848144,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_37_9_CKDL210014812-2a-AK9874-7UDI246_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.751687349,0.248312651,0.19591129,0.170017508,0.634071202,0.152995918,0.435560361,0.311121031,0.10032269,0.634,-0.024993871,0.005326263,0.021379126,-0.016934669,-0.019981479,0.045639757,-0.00720307,0.054680991,-0.030401852,-0.003125619,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-33.62490117,4.330651489,7.490052519,13.21643774,1.025149857
Linkoping_38_10,,,NA,0.313753248,0.000673207,0.685573545,0.685573545,-0.029664163,-0.020427776,-0.027038853,-0.020542305,0.010619186,0.002118012,0.029730339,-0.021491543,0.065751787,0.033943964,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_38_10_CKDL210000436-1a-AK18890-7UDI246_HNML5DSXY_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.823745514,0.176254486,0.000504351,0.308241808,0.691253841,0.201100859,0.765904161,1.00E-09,0.032994979,0.691,-0.030195073,-0.020347712,-0.026958262,-0.02249762,0.011234879,0.019325178,0.017173675,0.038126454,-0.054804268,0.038024939,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-16.941583,-2.50852299,2.826234634,4.336667393,9.268257762
Linkoping_38_6,,,NA,0.209639207,0.116477453,0.67388334,0.67388334,-0.028150987,-0.004518175,0.010750538,-0.034641604,0.052602175,0.002061828,0.027465559,-0.051382946,0.083641395,0.01310458,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Linkoping_38_6_CKDL210014812-2a-AK17219-AK2587_HH5NHDSX2_L4_C1.bam,Sweden,EUR,2018,Contemp,Sweden,Sweden,Sweden,Sweden,,Sweden,NA,NA,58.412,15.622,C,NA,NA,0.804905551,0.195094449,0.11122893,0.209065385,0.679705685,0.146897685,0.602437706,0.173593383,0.077071226,0.68,-0.028944179,-0.005148387,0.01023241,-0.03377915,0.052685922,0.017438147,0.020814882,0.069202498,-0.068738221,0.01978555,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,11.96082345,-7.2512692,10.18939104,7.669079426,7.962042684
