"","Column","P_Range"
"579","Copia.15_OS.I",2.33749765139916e-05
"580","Copia.15_PAb.I",3.92680862653174e-06
"581","Copia.15_PPe.I",2.40193664681624e-28
"582","Copia.15_PPe.LTR",0.572020659859766
"583","Copia.15_RC.I",2.57227368521951e-62
"584","Copia.15_SB.I",0.000698467973040408
"585","Copia.15_Sit.I",0.134982091110676
"586","Copia.15_TC.I",2.01157836663213e-48
"587","Copia.16_AIp.I",5.03413179150678e-27
"588","Copia.16_AIp.LTR",0.164571519907643
"589","Copia.16_ALY.I",6.68605908588982e-10
"590","Copia.16_ATr.I",2.32370468875232e-13
"591","Copia.16_BD.I",3.15409268109432e-21
"592","Copia.16_Cia.I",1.36609201462058e-23
"593","Copia.16_CP.I",2.86507912728721e-25
"594","Copia.16_CP.LTR",0.348526105830595
"595","Copia.16_ECa.I",3.42871270303357e-68
"596","Copia.16_GM.I",4.58636528568166e-24
"597","Copia.16_GM.LTR",0.123863054403907
"598","Copia.16_JC.I",4.23840604880116e-08
"599","Copia.16_LU.I",0.00144976055318179
"600","Copia.16_LU.LTR",0.0011208590380844
"601","Copia.16_Mad.I",0.00373660119994021
"602","Copia.16_MN.I",1.47262631371475e-24
"603","Copia.16_NN.I",0.00391502632670312
"604","Copia.16_OS.I",1.31866269070467e-10
"605","Copia.16_PAb.I",1.00408079713213e-19
"606","Copia.16_PPe.I",3.33231753438931e-10
"607","Copia.16_PX.I",6.10738150999235e-10
"608","Copia.16_RC.I",4.71703309112337e-06
"609","Copia.16_SB.LTR",0.000108957318598032
"610","Copia.16_Sit.I",0.662972308564153
"611","Copia.16_ST.I",8.1085858171052e-07
"612","Copia.16_TC.I",5.05814048333004e-34
"613","Copia.17_AIp.I",1.90606801585655e-10
"614","Copia.17_ALY.I",3.56341985902962e-06
"615","Copia.17_ATr.I",0.916492944381366
"616","Copia.17_BD.I",1.39828270868714e-15
"617","Copia.17_Cia.I",2.56471816632286e-62
"618","Copia.17_Cia.LTR",9.94185972544968e-26
"619","Copia.17_CP.I",1.41543752715499e-29
"620","Copia.17_CP.LTR",0.267442673463336
"621","Copia.17_FV.I",6.60506016667289e-94
"622","Copia.17_GM.I",4.11866293190034e-21
"623","Copia.17_GM.LTR",5.92085375244887e-19
"624","Copia.17_LU.I",5.18903877950878e-17
"625","Copia.17_Mad.I",2.6609704550242e-05
"626","Copia.17_MN.I",0.0190381240571953
"627","Copia.17_NN.I",0.168011923992514
"628","Copia.17_PAb.I",6.71072760232047e-06
"629","Copia.17_PPe.I",0.496521681686245
"630","Copia.17_PTa.I",0.000508393924520359
"631","Copia.17_PTa.LTR",3.00637987981426e-08
"632","Copia.17_PX.I",3.30245792979567e-65
"633","Copia.17_ST.I",1.76778064100396e-38
"634","Copia.17_TC.I",2.56726499132505e-69
"635","Copia.18_AIp.I",1.25077265958501e-09
"636","Copia.18_ALY.I",0.142003093202808
"637","Copia.18_BD.I",2.2206417592737e-114
"638","Copia.18_BRa.I",1.20517729766403e-68
"639","Copia.18_Cia.I",6.89401199273826e-43
"640","Copia.18_Cia.LTR",1.37998841682452e-08
"641","Copia.18_CP.I",2.85431151429753e-08
"642","Copia.18_EPa.I",1.06593092954157e-05
"643","Copia.18_FV.I",0.0521240676322899
"644","Copia.18_GM.I",6.02365156856781e-23
"645","Copia.18_GR.I",0.00441545740226874
"646","Copia.18_JC.LTR",4.84348736415174e-05
"647","Copia.18_MN.I",1.0151455378447e-32
"648","Copia.18_MN.LTR",6.04164836988934e-83
"649","Copia.18_PAb.I",3.80197553380466e-15
"650","Copia.18_PPe.I",6.30013480721581e-07
"651","Copia.18_PTri.I",1.36429594615321e-43
"652","Copia.18_PX.I",2.00559992637659e-08
"653","Copia.18_RC.I",1.71755885342471e-19
"654","Copia.18_SB.I",3.2558148228179e-17
"655","Copia.18_Sit.I",6.92933488566572e-16
"656","Copia.18_ST.I",2.33055473440518e-06
"657","Copia.18_TC.I",7.40406443371421e-13
"658","Copia.19_AIp.I",5.23701151511242e-12
"659","Copia.19_AIp.LTR",6.57396990735991e-26
"660","Copia.19_ALY.I",3.01910453096055e-26
"661","Copia.19_ALY.LTR",5.42465915822624e-16
"662","Copia.19_ATr.I",6.61868431351778e-21
"663","Copia.19_ATr.LTR",1.87812239475776e-06
"664","Copia.19_BD.I",6.13912669144711e-18
"665","Copia.19_BRa.I",0.499565395277866
"666","Copia.19_Cia.I",0.000352056564319381
"667","Copia.19_ECa.I",2.99994354461498e-08
"668","Copia.19_EPa.I",7.63070101445905e-06
"669","Copia.19_GM.I",0.439613139907323
"670","Copia.19_GR.I",7.74516751341412e-07
"671","Copia.19_GR.LTR",0.144012859869019
"672","Copia.19_LU.I",1.2795829254534e-17
"673","Copia.19_Mad.I",0.000809481086331807
"674","Copia.19_MN.I",0.0871031236274582
"675","Copia.19_NN.I",1.77732134580205e-05
"676","Copia.19_OS.I",1.24617365194209e-05
"677","Copia.19_PAb.I",0.0112245675715648
"678","Copia.19_RC.I",2.51240531684633e-22
"679","Copia.19_ST.I",0.893458495750363
"680","Copia.19_TC.I",2.52878388948659e-29
"681","Copia.1a_VMo.I",6.28704431684733e-27
"682","Copia.2_AIp.I",6.80820175980669e-12
"683","Copia.2_ATr.I",3.00648487489427e-06
"684","Copia.2_ATr.LTR",5.66740187022825e-07
"685","Copia.2_BD.I",7.87919318395501e-17
"686","Copia.2_BDi.I",1.96527190331463e-11
"687","Copia.2_BRa.I",2.95493189305378e-13
"688","Copia.2_Cia.I",5.21969324053393e-55
"689","Copia.2_Cia.LTR",7.23029854101154e-17
"690","Copia.2_CP.I",3.60532294216399e-23
"691","Copia.2_ECa.I",1.94307326416133e-07
"692","Copia.2_ECa.LTR",0.0255298147781085
"693","Copia.2_GM.I",8.50865642671038e-14
"694","Copia.2_GM.LTR",0.729225170619747
"695","Copia.2_JC.I",2.91776441858847e-10
"696","Copia.2_LSa.I",4.78168195347064e-05
"697","Copia.2_Mad.I",9.69814864759348e-06
"698","Copia.2_Mad.LTR",0.000203785838272591
"699","Copia.2_MN.I",0.00012097374945711
"700","Copia.2_NN.I",6.24411784861395e-10
"701","Copia.2_PAb.I",0.0581031560630138
"702","Copia.2_PPa.I",0.00771335754429442
"703","Copia.2_PTri.I",0.00113486953623704
"704","Copia.2_PTri.LTR",4.80061906552999e-05
"705","Copia.2_Sit.I",5.93462081179415e-08
"706","Copia.2_SMo.I",1.68663114448154e-18
"707","Copia.2_TA.I",9.48460408762636e-22
"708","Copia.2_TC.I",2.77040083856097e-11
"709","Copia.20_ALY.I",0.00677773198996773
"710","Copia.20_ATr.I",2.42895488811684e-15
"711","Copia.20_ATr.LTR",1.89580116006687e-11
"712","Copia.20_BRa.I",1.02933833312686e-05
"713","Copia.20_ECa.LTR",3.97254419322038e-26
"714","Copia.20_EPa.I",2.16706364973281e-10
"715","Copia.20_FV.LTR",0.899250767889057
"716","Copia.20_GM.I",0.00677509246832946
"717","Copia.20_Mad.I",1.77817434770357e-08
"718","Copia.20_PAb.I",4.07143812343289e-28
"719","Copia.20_PPe.I",0.00553614908608432
"720","Copia.20_PX.I",1.49305527669644e-11
"721","Copia.20_SB.I",0.0486743582942912
"722","Copia.20_ST.I",2.34725820024089e-25
"723","Copia.20_ST.LTR",2.40598905880423e-14
"724","Copia.20_TC.I",0.316717911308016
"725","Copia.20_TC.LTR",6.26647557179208e-52
"726","Copia.21_ALY.I",9.21842394398297e-10
"727","Copia.21_ATr.I",3.55914617461453e-30
"728","Copia.21_Cia.I",1.04444881583453e-13
"729","Copia.21_Cia.LTR",5.51607191154412e-08
"730","Copia.21_ECa.I",0.153624555424293
"731","Copia.21_FV.I",1.52162251386624e-08
"732","Copia.21_GM.I",1.75248512991938e-09
"733","Copia.21_Mad.LTR",1.13773654054929e-52
"734","Copia.21_MN.I",4.36435795745123e-26
"735","Copia.21_NN.I",2.23177330390146e-11
"736","Copia.21_OS.I",0.393787449146387
"737","Copia.21_PAb.I",4.70775144832785e-45
"738","Copia.21_Pru.I",1.43597763559271e-26
"739","Copia.21_PX.I",7.54565980875671e-16
"740","Copia.21_RC.I",9.56574513823381e-30
"741","Copia.21_SB.I",1.33281981157931e-07
"742","Copia.21_Sit.I",3.90608309812735e-16
"743","Copia.21_ST.I",5.12899973940085e-58
"744","Copia.21_TC.I",2.78640457361642e-23
"745","Copia.21B_OS.LTR",0.00177271909548434
"746","Copia.22_ALY.I",1.10237009310681e-14
"747","Copia.22_ATr.I",2.81924905221458e-23
"748","Copia.22_BD.I",5.1728631802936e-18
"749","Copia.22_BRa.I",1.9875751434306e-06
"750","Copia.22_ECa.I",2.79437076815557e-29
"751","Copia.22_FV.I",3.78211784506962e-15
"752","Copia.22_GM.I",2.53834079019329e-13
"753","Copia.22_GM.LTR",2.59995637265838e-09
"754","Copia.22_JC.I",0.182008483584239
"755","Copia.22_JC.LTR",1.38981651484602e-61
"756","Copia.22_LU.I",0.000381525753253592
"757","Copia.22_MN.I",1.32245485119233e-07
"758","Copia.22_NN.I",3.12852378839596e-13
"759","Copia.22_OS.I",0.632322368818133
"760","Copia.22_PAb.I",7.3226239628198e-90
"761","Copia.22_PAb.LTR",0.00012313175780372
"762","Copia.22_PX.I",0.0121922803425423
"763","Copia.22_RC.I",0.31404064487199
"764","Copia.22_Sit.I",0.995674326983215
"765","Copia.22_ST.I",3.97269059534151e-06
"766","Copia.22_TC.LTR",8.27693881853061e-21
"767","Copia.23_AIp.I",2.90295331373744e-12
"768","Copia.23_ALY.I",5.99425641776781e-13
"769","Copia.23_ALY.LTR",0.690605283090547
"770","Copia.23_ATr.I",1.62666669041689e-07
"771","Copia.23_BD.I",2.04859172135629e-189
"772","Copia.23_ECa.I",1.00761343483279e-25
"773","Copia.23_FV.I",0.593748699950765
"774","Copia.23_GM.I",2.81511278361044e-30
"775","Copia.23_GM.LTR",3.40949162281352e-17
"776","Copia.23_GR.I",0.00244765102508337
"777","Copia.23_GR.LTR",8.83309587278284e-15
"778","Copia.23_JC.I",5.69285119780153e-30
"779","Copia.23_LU.I",1.45139348331759e-09
"780","Copia.23_Mad.I",1.7070281246266e-103
"781","Copia.23_MN.I",1.26621307502489e-41
"782","Copia.23_NN.I",1.54795303812835e-29
"783","Copia.23_OS.I",7.96166282196819e-20
"784","Copia.23_Pru.I",0.576367346867214
"785","Copia.23_Pru.LTR",0.00145220324939049
"786","Copia.23_PX.I",0.150458163762341
"787","Copia.23_ST.I",4.78105132714973e-06
"788","Copia.23_TC.I",2.97256153934298e-08
"789","Copia.24_ALY.I",1.63701555082768e-06
"790","Copia.24_ECa.I",3.19472004464164e-11
"791","Copia.24_FV.I",8.9014308426693e-08
"792","Copia.24_FV.LTR",4.79602928471306e-14
"793","Copia.24_GM.I",2.67783753456318e-35
"794","Copia.24_GR.I",3.67176059960268e-07
"795","Copia.24_LU.I",2.94974763782923e-12
"796","Copia.24_Mad.I",0.000147320267987364
"797","Copia.24_MN.I",2.55584395293726e-20
"798","Copia.24_MN.LTR",0.0661672186903813
"799","Copia.24_NN.I",0.000614285506126561
"800","Copia.24_NN.LTR",2.15549302360413e-15
"801","Copia.24_PAb.I",0.000863479154772411
"802","Copia.24_PAb.LTR",1.14628242678642e-05
"803","Copia.24_Pru.I",0.0143617671448667
"804","Copia.24_PX.I",0.000436394800267732
"805","Copia.24_RC.I",0.000887837259432798
"806","Copia.24_SB.I",1.74051298522702e-08
"807","Copia.24_ST.LTR",0.0798310524384706
"808","Copia.24B_ATr.I",0.00291269327301936
"809","Copia.25_AIp.I",3.28457563995835e-05
"810","Copia.25_ALY.I",3.47404365079764e-10
"811","Copia.25_BD.I",1.86270707923886e-15
"812","Copia.25_BRa.LTR",3.1904473374829e-27
"813","Copia.25_GR.I",1.81243319071688e-19
"814","Copia.25_JC.LTR",0.0813365803250692
"815","Copia.25_MN.I",2.11797566085e-08
"816","Copia.25_OS.I",3.52224012054097e-08
"817","Copia.25_OS.LTR",6.40986198166619e-07
"818","Copia.25_PAb.I",1.62399174055273e-28
"819","Copia.25_Pru.I",0.125591917076574
"820","Copia.25_RC.I",9.77371465170021e-11
"821","Copia.25_Sit.I",0.000420423458054733
"822","Copia.25_ST.I",0.011007962065327
"823","Copia.25_TC.I",2.24680270214132e-48
"824","Copia.25_TC.LTR",0.00112171290436243
"825","Copia.26_AIp.I",0.0254560802498461
"826","Copia.26_AIp.LTR",5.79987330750983e-19
"827","Copia.26_ATr.I",4.30576101312353e-10
"828","Copia.26_BRa.I",6.59426682658901e-23
"829","Copia.26_FV.I",3.40443415596856e-17
"830","Copia.26_GM.I",3.12999188152242e-07
"831","Copia.26_GR.I",8.69910340320504e-29
"832","Copia.26_JC.I",7.62983708516543e-05
"833","Copia.26_LU.I",3.31119965830179e-28
"834","Copia.26_MN.I",3.93654993492443e-21
"835","Copia.26_MN.LTR",0.000270476493403513
"836","Copia.26_NN.I",1.28364923290091e-15
"837","Copia.26_OS.I",2.23983785374113e-06
"838","Copia.26_PAb.I",1.33428875526385e-10
"839","Copia.26_Pru.I",2.65993278840413e-10
"840","Copia.26_ST.I",3.13653325555582e-10
"841","Copia.26_TC.I",0.0294717417369722
"842","Copia.26_TC.LTR",0.00695362192975998
"843","Copia.27_AIp.I",2.2096091607476e-51
"844","Copia.27_ATr.LTR",0.137035299178912
"845","Copia.27_BD.I",0.415400139015476
"846","Copia.27_BRa.I",8.6657992088654e-06
"847","Copia.27_ECa.I",2.68374973025806e-16
"848","Copia.27_FV.I",8.4678087545183e-05
"849","Copia.27_GM.I",1.70901182744743e-42
"850","Copia.27_GM.LTR",3.78588199438284e-14
"851","Copia.27_LU.I",0.115559231749746
"852","Copia.27_LU.LTR",7.12054600149937e-110
"853","Copia.27_Mad.I",3.14754804061937e-66
"854","Copia.27_NN.I",1.50685012157465e-12
"855","Copia.27_OS.I",0.357522147962834
"856","Copia.27_OS.LTR",7.62369972566719e-25
"857","Copia.27_PAb.LTR",1.4891838674504e-27
"858","Copia.27_Pru.I",1.94877963572813e-11
"859","Copia.27_PX.I",0.000344405403520436
"860","Copia.27_PX.LTR",1.29934381760115e-07
"861","Copia.27_RC.I",4.9778636890307e-05
"862","Copia.27_SB.I",1.90447644294868e-09
"863","Copia.27_ST.I",2.60932427025843e-06
"864","Copia.27B_ATr.I",1.00231180801253e-06
"865","Copia.27D_ATr.LTR",0.0278244078086565
"866","Copia.28_AIp.I",1.7708873436828e-11
"867","Copia.28_ALY.I",4.21666796903875e-24
"868","Copia.28_BD.I",0.279383077474349
"869","Copia.28_FV.I",3.36744505682695e-14
"870","Copia.28_GM.I",1.33378737233619e-20
"871","Copia.28_GR.I",2.24561391965622e-29
"872","Copia.28_JC.I",1.46455302686267e-10
"873","Copia.28_Mad.I",8.40015333246685e-06
"874","Copia.28_MN.I",1.55138056427703e-08
"875","Copia.28_NN.I",0.0296191187076775
"876","Copia.28_OS.LTR",1.5530009638878e-25
"877","Copia.28_PAb.I",1.57345436376956e-10
"878","Copia.28_Pru.I",0.156490799101996
"879","Copia.28_PX.I",7.42547703390485e-05
"880","Copia.28_ST.I",4.39858810585864e-09
"881","Copia.28_TC.I",1.12390007927455e-19
"882","Copia.29.I_VV",2.11016631092536e-60
"883","Copia.29_AIp.I",1.47611155073402e-20
"884","Copia.29_ALY.I",0.0285162438169941
"885","Copia.29_ECa.I",7.11454608500576e-44
"886","Copia.29_FV.I",0.0591666562591641
"887","Copia.29_FV.LTR",1.34919679600276e-25
"888","Copia.29_GM.I",5.25806504637874e-11
"889","Copia.29_GR.I",5.06525149522285e-34
"890","Copia.29_JC.I",5.60807425765059e-31
"891","Copia.29_LU.I",9.62676910755402e-25
"892","Copia.29_Mad.I",1.46297043163069e-28
"893","Copia.29_MN.I",1.50353884726493e-45
"894","Copia.29_Pru.I",0.188133353407639
"895","Copia.29_PX.I",5.2083342426364e-43
"896","Copia.29_PX.LTR",2.53743745760503e-41
"897","Copia.29_RC.I",3.81376662165359e-06
"898","Copia.29_Sit.I",5.34845437198227e-06
"899","Copia.29_TC.I",0.00232043122399532
"900","Copia.3_AIp.I",0.0481254699196741
"901","Copia.3_AT.I",4.64444505273692e-07
"902","Copia.3_AT.LTR",0.00823634576204454
"903","Copia.3_ATr.I",6.580085363656e-35
"904","Copia.3_BDi.I",1.53508794456115e-33
"905","Copia.3_Cia.I",7.12459094325367e-16
"906","Copia.3_CP.LTR",8.96015984337559e-25
"907","Copia.3_ECa.I",2.6350479197349e-14
"908","Copia.3_FV.I",1.57820715291356e-45
"909","Copia.3_FV.LTR",6.84424801557012e-13
"910","Copia.3_GM.I",0.0130810655966626
"911","Copia.3_JC.I",6.44301655658645e-15
"912","Copia.3_LU.I",0.00102533069907969
"913","Copia.3_LU.LTR",0.0628688229587611
"914","Copia.3_Mad.I",2.584462333363e-09
"915","Copia.3_NN.I",1.43821149575366e-07
"916","Copia.3_PAb.I",3.02075450103969e-15
"917","Copia.3_PAb.LTR",2.06811494395329e-73
"918","Copia.3_PPa.I",2.67381541504837e-65
"919","Copia.3_Pru.I",0.0763311523736756
"920","Copia.3_PTri.I",2.80984905203508e-167
"921","Copia.3_PX.I",8.65314424514889e-09
"922","Copia.3_RC.I",1.24602033744136e-25
"923","Copia.3_SL.I",0.000430862909571417
"924","Copia.3_SMo.I",1.87831791874545e-09
"925","Copia.3_ST.LTR",5.1085247658278e-09
"926","Copia.3_TA.I",0.00767137169623681
"927","Copia.30.I_VV",4.52595956042603e-30
"928","Copia.30_AIp.I",3.75806843472625e-05
"929","Copia.30_ALY.I",5.73279089343588e-14
"930","Copia.30_ATr.I",0.465863802529546
"931","Copia.30_BD.I",4.32413522898014e-64
"932","Copia.30_ECa.I",9.66993926097974e-14
"933","Copia.30_GM.I",4.11397913099145e-48
"934","Copia.30_LU.I",8.03484774310294e-13
"935","Copia.30_NN.I",1.13814638097278e-23
"936","Copia.30_Pru.I",0.323612820641242
"937","Copia.30_PX.I",0.276029646017469
"938","Copia.30_RC.I",9.28199545102399e-12
"939","Copia.30_Sit.I",1.36221247612998e-09
"940","Copia.30_ST.I",0.245782804137188
"941","Copia.30_TC.I",0.00646690596340432
"942","Copia.31.I_VV",4.90105517178584e-22
"943","Copia.31.LTR_VV",2.96831912579796e-08
"944","Copia.31_ATr.I",5.50597564916635e-16
"945","Copia.31_ATr.LTR",1.17045542881972e-11
"946","Copia.31_BD.I",1.28563403273121e-10
"947","Copia.31_FV.I",2.02429275129562e-27
"948","Copia.31_GM.I",5.67799367904614e-29
"949","Copia.31_GM.LTR",6.67651752718911e-41
"950","Copia.31_GR.I",5.85625538136316e-17
"951","Copia.31_LU.I",4.37228876833017e-21
"952","Copia.31_LU.LTR",0.106953385275741
"953","Copia.31_Mad.I",2.05434094959892e-05
"954","Copia.31_MN.I",3.67865585209622e-25
"955","Copia.31_NN.I",4.88423768486078e-14
"956","Copia.31_OS.I",2.77854402503283e-07
"957","Copia.31_OS.LTR",2.14184512695405e-23
"958","Copia.31_PAb.I",1.488093567123e-07
"959","Copia.31_Pru.I",0.0569891296202364
"960","Copia.31_Pru.LTR",3.06882923828325e-66
"961","Copia.31_PX.I",7.5765737880952e-13
"962","Copia.31_RC.I",2.03478284469558e-46
"963","Copia.31_Sit.I",1.76014330434389e-12
"964","Copia.31_ST.I",3.64549516228312e-11
"965","Copia.31_TC.I",0.339816413367488
"966","Copia.32.I_VV",5.48495260037841e-13
"967","Copia.32_AIp.I",9.12719305676944e-66
"968","Copia.32_AIp.LTR",1.38748816439679e-05
"969","Copia.32_ALY.I",3.71497115079545e-07
"970","Copia.32_ATr.I",4.42906799111577e-28
"971","Copia.32_GM.I",4.52516127733098e-35
"972","Copia.32_GR.I",7.88547938894197e-44
"973","Copia.32_JC.I",0.000818910118588726
"974","Copia.32_JC.LTR",1.0676738298264e-05
"975","Copia.32_LU.I",3.30670475505296e-25
"976","Copia.32_Mad.I",0.000658927409017438
"977","Copia.32_MN.I",1.96725967625028e-13
"978","Copia.32_NN.I",3.79853083209068e-10
"979","Copia.32_Pru.I",2.51023809952012e-12
"980","Copia.32_PX.I",7.18034356140832e-06
"981","Copia.32_RC.I",1.76671948220564e-26
"982","Copia.32_ST.I",0.00018674532142851
"983","Copia.32B_ATr.I",5.48670841642607e-08
"984","Copia.33.I_VV",0.0301688540812173
"985","Copia.33_BD.I",8.97700494876024e-51
"986","Copia.33_ECa.LTR",5.25088117237652e-33
"987","Copia.33_FV.I",6.35739389705937e-16
"988","Copia.33_GM.I",1.51637388210485e-58
"989","Copia.33_GR.I",9.29046858453028e-19
"990","Copia.33_GR.LTR",1.47480676631757e-35
"991","Copia.33_JC.I",2.20014156088942e-10
"992","Copia.33_LU.I",1.84671009972551e-24
"993","Copia.33_MN.I",4.26009560533444e-17
"994","Copia.33_Pru.I",5.10815936236695e-44
"995","Copia.33_RC.I",2.17152853224771e-49
"996","Copia.33_Sit.I",3.62811787058973e-26
"997","Copia.33_TC.I",2.83522847527295e-47
"998","Copia.34.I_VV",4.05071920037957e-49
"999","Copia.34_AIp.I",1.26052890930681e-13
"1000","Copia.34_ALY.I",0.0190278827611825
"1001","Copia.34_BRa.I",6.41400048550757e-53
"1002","Copia.34_ECa.I",6.90553306555641e-05
"1003","Copia.34_ECa.LTR",2.37487655053426e-12
"1004","Copia.34_GM.I",6.52541326648756e-13
"1005","Copia.34_GM.LTR",4.72795704727487e-05
"1006","Copia.34_JC.LTR",0.231005157439222
"1007","Copia.34_LU.I",1.29932990953898e-12
"1008","Copia.34_MN.I",6.03798069987764e-05
"1009","Copia.34_NN.I",8.60419275061964e-35
"1010","Copia.34_Pru.I",0.0739444558660183
"1011","Copia.34_PX.I",1.06913910390876e-19
"1012","Copia.34_RC.I",7.77298766595553e-51
"1013","Copia.34_RC.LTR",1.36419667141416e-26
"1014","Copia.34_SB.I",2.48798776910276e-07
"1015","Copia.34_Sit.LTR",1.15433313772923e-81
"1016","Copia.34_ST.I",3.90852436977821e-13
"1017","Copia.34_TC.I",0.00219339270049368
"1018","Copia.34B_ECa.I",9.21474227083453e-11
"1019","Copia.35_AIp.I",2.79640417458665e-07
"1020","Copia.35_ALY.I",8.56576293876632e-16
"1021","Copia.35_ATr.I",6.03037483911364e-20
"1022","Copia.35_BD.I",4.29401292142809e-11
"1023","Copia.35_GM.I",0.000132874526787179
"1024","Copia.35_JC.I",1.23170700459519e-22
"1025","Copia.35_MN.I",1.95920238841357e-29
"1026","Copia.35_NN.I",0.0106644831522717
"1027","Copia.35_OS.I",9.66380033875846e-14
"1028","Copia.35_PX.I",4.67395214193657e-14
"1029","Copia.35_RC.I",3.05247242730385e-53
"1030","Copia.35_Sit.I",0.33661208812792
"1031","Copia.35_Sit.LTR",2.34125127649567e-20
"1032","Copia.35_TC.I",2.42031878192061e-15
"1033","Copia.36_AIp.LTR",0.0277622972332769
"1034","Copia.36_ALY.I",2.74691723193299e-06
"1035","Copia.36_ATr.I",7.0031088747205e-10
"1036","Copia.36_BD.I",2.58387811122766e-07
