"sample_row_id","predicted_country","actual_country","range","PC_LD1.x","PC_LD2.x","Samp","Herbarium","CatalogNumber","State","K3Q2S1964_LD","K3Q1S1964_LD","K3Q3S1964_LD","MaxK3_LD","PC_LD1.y","PC_LD2.y","PC_LD3","PC_LD4","PC_LD5","PC_LD6","PC_LD7","PC_LD8","PC_LD9","PC_LD10","Directory","File","Country","RANGE","Year","TimeBin","PCOASamp","PcoaGroups","PcoaGroupRegion","X","Region","PcoaYR","N_S","SampleN","lat","lon","H_C","N_S.1","Heterozygosity","K2Q1S1964","K2Q2S1964","K3Q1S1964","K3Q2S1964","K3Q3S1964","K4Q1S1964","K4Q2S1964","K4Q3S1964","K4Q4S1964","MaxK3","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","NREAD","COVERAGE","AC_COVERAGE","AC_COUNT","AC_2_COVERAGE","AC_2_COUNT","LI_COVERAGE","LI_COUNT","Region.1","stdAC","stdLI","geno_Hb7a1","geno_Hb7a2","geno_Hb7b","geno_Hb9","geno_Hb13","PC1_TE","PC2_TE","PC3_TE","PC4_TE","PC5_TE"
815,"Spain","USA","NAM",0.0766051893276112,0.0552508915663431,"TRHS352","LSU","LSU 25337","LA",1e-09,0.999999998,1e-09,0.999999998,0.043044694,0.063804044,-0.030051933,-0.013745576,0.009490857,0.018288864,0.001115699,-0.006644194,0.016074198,-0.016408859,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS352_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1933,"1918-1957","1933_TRHS352","1918-1957","1918-1957_South","1933_South","South","1933_South","S",64,29.586481,-90.710909,"H","S",0.001800584,1e-09,0.999999999,0.999999998,1e-09,1e-09,1e-09,1e-09,1e-09,0.999999997,1,0.043398136,0.06248467,-0.029814128,-0.013029085,0.00969329,-0.004594429,0.016210637,0.005946809,-0.016133428,-0.013975149,13005423,0,38.7252,17,37.2219,29,30.2683,58,"South",1.31e-06,4.46e-06,0,0.5,0,0,0,-44.43525369,30.0322417,-6.707498839,-2.009229841,7.56939356
816,"Spain","USA","NAM",0.0779458460030842,0.0491790711621801,"TRHS353","LSU","LSU 25334","LA",0.005858699,0.9941413,1e-09,0.9941413,0.039359262,0.065355917,-0.029336375,-0.030333276,0.036328493,0.015976655,-0.01143639,0.00097443,0.004178195,0.009516625,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS353_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1969,"1958-1997","1969_TRHS353","1958-1997","1958-1997_South","1969_South","South","1969_South","S",213,30.522847,-90.348329,"H","S",0.002983528,1e-09,0.999999999,0.999997355,2.64e-06,1e-09,1e-09,1e-09,1e-09,0.999999997,1,0.039821819,0.065859897,-0.02954234,-0.031303195,0.038583784,-0.015803789,0.007158549,-0.001167274,-0.003946087,-0.001635205,24870325,0,64.8226,36,35.899,28,76.7648,122,"South",1.45e-06,4.91e-06,0,0,0,0,0,72.12876238,5.260262673,1.212719995,-2.698337104,-4.423126675
817,"Spain","USA","NAM",0.0535800289679475,0.0628264801884054,"TRHS354","LSU","LSU 25333","LA",0.218855839,0.78114416,1e-09,0.78114416,0.045909367,0.04227059,-0.038439073,-0.013247362,0.024172427,0.034927138,-0.01917887,-0.006781281,0.010945977,0.004750822,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS354_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1949,"1918-1957","1949_TRHS354","1918-1957","1918-1957_South","1949_South","South","1949_South","S",72,30.369294,-89.747499,"H","S",0.003224669,1e-09,0.999999999,0.77848049,0.221519509,1e-09,0.196438649,1e-09,1e-09,0.803561349,0.778,0.046208333,0.041320672,-0.038426425,-0.012029622,0.029060578,-0.028023174,0.02547143,-0.000458543,0.003259835,0.014104461,29893252,0,66.8671,63,63.199,53,14.7955,32,"South",2.11e-06,1.07e-06,0,0,0.5,0,0,60.25349777,17.12321571,-0.94662665,-0.495408072,4.71198572
818,"Spain","USA","NAM",0.0732395835319174,0.0592877214460383,"TRHS355","LSU","LSU 25332","LA",1e-09,0.999999998,1e-09,0.999999998,0.045334008,0.060373287,-0.03390839,-0.01206081,0.01112388,0.027012085,-0.003795762,-0.002909424,0.016864669,-0.018365735,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS355_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1949,"1918-1957","1949_TRHS355","1918-1957","1918-1957_South","1949_South","South","1949_South","S",66,29.932361,-90.121722,"H","S",0.002746884,1e-09,0.999999999,0.999999998,1e-09,1e-09,1e-09,1e-09,1e-09,0.999999997,1,0.04519348,0.060806708,-0.034172471,-0.011857135,0.013379674,-0.01443817,0.02308584,0.000352155,-0.018027544,-0.014830761,27819903,0,33.4937,34,27.3602,26,36.4939,92,"South",1.22e-06,3.31e-06,0,0,0,0,0,10.48180044,42.70010615,-4.524234726,1.005001699,13.8498172
819,"Spain","USA","NAM",0.0723423020235367,0.0375258160420784,"TRHS356","LSU","LSU 107311","LA",0.036835629,0.920935746,0.042228625,0.920935746,0.031383555,0.061443058,-0.0067268,-0.041098409,0.05486977,0.022862271,0.003004331,0.004270253,-0.028179585,0.022129383,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS356_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",2003,"1998-Present","2003_TRHS356","1998-Present","1998-Present_South","2003_South","South","2003_South","S",367,30.283419,-89.811476,"H","S",0.00249225,0.085681942,0.914318058,0.913578523,0.046976043,0.039445434,0.023998195,1e-09,0.088303051,0.887698754,0.914,0.031866544,0.060183008,-0.005866681,-0.039756721,0.058383846,-0.00300653,0.024264593,-0.016013043,0.039769147,0.023509081,19102527,0,94.528,52,98.9176,59,91.7426,171,"South",2.72e-06,8.95e-06,0,0,0.5,0,0,84.09792837,-13.60230023,-11.11967012,0.925946894,-6.161693467
820,"Spain","USA","NAM",0.0790359653439422,0.0411267845413473,"TRHS357","LSU","LSU 25331","LA",1e-09,0.999999998,1e-09,0.999999998,0.034326213,0.067116844,-0.019041215,-0.034685177,0.032763061,-0.004049414,0.037684045,0.014541077,-0.023394489,-0.008984928,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS357_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1976,"1958-1997","1976_TRHS357","1958-1997","1958-1997_South","1976_South","South","1976_South","S",181,29.317538,-91.284992,"H","S",0.002607336,0.051894328,0.948105672,0.990154864,1.12e-06,0.009844015,1e-09,1e-09,0.049974191,0.950025807,0.99,0.034101661,0.066754142,-0.019573938,-0.034366381,0.027547453,0.045510503,0.003620892,-0.019407138,0.015231415,-0.023890143,18109554,0,63.0186,27,58.7492,28,76.7648,96,"South",1.49e-06,5.3e-06,0,0.5,0,0,0,58.74686679,0.441691108,-2.094567387,-1.904169686,-5.8583611
821,"Spain","USA","NAM",0.0827995834609503,0.0505849112712659,"TRHS358","","","",1e-09,0.999999998,1e-09,0.999999998,0.040590646,0.069709504,-0.028868543,-0.024578653,0.023640601,0.02008169,-0.012464719,-0.001011659,0.011819045,-0.001022869,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS358_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",NA,NA,"NA_TRHS358","1958-1997","1958-1997_NA","NA_NA","","NA_",NA,NA,NA,NA,"H",NA,0.002018462,1e-09,0.999999999,0.999999998,1e-09,1e-09,1e-09,1e-09,1e-09,0.999999997,1,0.040769657,0.069193423,-0.028645688,-0.024129693,0.026966988,-0.016136663,0.013327107,-0.002437747,-0.012591953,-0.003084064,15649339,0,36.6206,12,60.7937,28,57.5931,80,NA,7.67e-07,5.11e-06,0,0,0,0,0,6.104004083,19.13536235,-3.308034595,-0.687999445,0.10850157
822,"Spain","USA","NAM",0.0825969715760404,0.0480489974223382,"TRHS359","LSU","LSU 25326","LA",1e-09,0.999999998,1e-09,0.999999998,0.038934536,0.06981323,-0.028405396,-0.021467779,0.015501357,0.021544963,-0.003768567,-0.00538558,0.008198168,-0.005118305,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS359_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1971,"1958-1997","1971_TRHS359","1958-1997","1958-1997_South","1971_South","South","1971_South","S",222,30.919754,-90.680309,"H","S",0.002333231,1e-09,0.999999999,0.999999998,1e-09,1e-09,1e-09,1e-09,1e-09,0.999999997,1,0.039074996,0.069565145,-0.027524175,-0.020254804,0.017043715,-0.011665672,0.020063635,0.003972079,-0.007141691,-0.009220144,19629244,0,56.7649,36,54.4799,34,60.2761,86,"South",1.83e-06,4.38e-06,0,0,0,0,0,6.546337729,24.27523398,1.110172187,-1.935522116,-3.805609456
823,"Spain","USA","NAM",0.0775307450642361,0.0320959877655963,"TRHS360","LSU","LSU 107053","LA",1e-09,0.94597125,0.054028749,0.94597125,0.028295528,0.06663011,-0.013396897,-0.028785287,0.048047351,0.008376211,0.014711642,-0.003000562,-0.00711198,0.02125596,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS360_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1973,"1958-1997","1973_TRHS360","1958-1997","1958-1997_South","1973_South","South","1973_South","S",196,30.003554,-90.441461,"H","S",0.002521745,0.113602035,0.886397965,0.939065936,1e-09,0.060934063,1e-09,1e-09,0.11392067,0.886079328,0.939,0.028442071,0.066699391,-0.015358598,-0.025633714,0.050472857,0.011516969,0.014557607,0.001697476,-0.000634685,-0.000308857,17909853,0,89.2363,41,64.7023,36,75.801,80,"South",2.29e-06,4.47e-06,1,0,0,0,0,66.29955255,-5.350258387,4.560307785,-6.229515107,-9.258369865
824,"Spain","USA","NAM",0.0739435709448104,0.0588629273529782,"TRHS361","LSU","LSU 25322","LA",2.41e-09,0.999999997,1e-09,0.999999997,0.045131788,0.061044228,-0.033877169,-0.014548621,0.010763219,0.02577335,0.006745944,-0.002356509,0.011044419,-0.008461036,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS361_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",2002,"1998-Present","2002_TRHS361","1998-Present","1998-Present_South","2002_South","South","2002_South","S",366,30.229512,-93.277859,"H","S",0.002341501,1e-09,0.999999999,0.999998027,1.97e-06,1e-09,1e-09,1e-09,1e-09,0.999999997,1,0.04578759,0.060230934,-0.035143014,-0.014972657,0.012416196,-0.000873641,0.028690999,-0.00063891,-0.001599848,0.002935223,19658503,0,48.7072,38,33.1329,34,27.6895,80,"South",1.93e-06,4.07e-06,0,0.5,0.5,0,0,-7.753108833,36.43729246,-7.796271485,2.709076208,11.77909013
825,"Spain","USA","NAM",0.0798501513624811,0.0487804764559291,"TRHS362","LSU","LSU 25318","LA",1e-09,0.999999998,1e-09,0.999999998,0.039184182,0.067231435,-0.027083775,-0.023827996,0.03352642,0.030649533,-0.008422592,0.004072724,-0.000613954,0.012636609,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS362_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1990,"1958-1997","1990_TRHS362","1958-1997","1958-1997_NA","1990_NA","","1990_",NA,NA,NA,NA,"H",NA,0.002441909,1e-09,0.999999999,0.999999998,1e-09,1e-09,1e-09,1e-09,1e-09,0.999999997,1,0.039792477,0.066185228,-0.027175595,-0.025351334,0.038471822,-0.015732757,0.024709075,-0.011928194,0.015586449,0.020991321,18901696,0,59.5911,35,47.5045,27,70.3308,110,NA,1.85e-06,5.82e-06,0,0,0.5,0,0,31.22879745,11.431934,-2.559298954,-3.262950396,-9.019642086
826,"France","USA","NAM",-0.0102090208285638,0.0405015929187215,"TRHS363","LSU","LSU 25315","LA",0.700799206,0.218763672,0.080437122,0.700799206,0.025848769,-0.012899692,-0.007025515,0.017018066,-0.038842584,-0.00628989,-0.011297504,-0.002182327,0.013191135,-0.013253985,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS363_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1966,"1958-1997","1966_TRHS363","1958-1997","1958-1997_South","1966_South","South","1966_South","S",204,30.211056,-92.019554,"H","S",0.003147559,0.187681315,0.812318685,0.230148344,0.686397594,0.083454062,0.687749152,0.010109567,0.113838471,0.188302809,0.686,0.025056904,-0.011571194,-0.005248989,0.017207598,-0.039309193,-0.012537127,-0.010953651,0.005739527,-0.021760638,-0.01592736,20527152,0,57.0054,38,50.6314,26,7.6322,14,"South",1.85e-06,6.82e-07,0,0,0,0.5,0,37.67371502,16.49603654,-1.310560547,-0.956282764,-1.317356099
827,"UK","USA","NAM",-0.0290342927469644,0.0286482244019699,"TRHS364","NO","NO069693","VM",0.78033969,0.05628842,0.16337189,0.78033969,0.016437392,-0.028880993,-0.006425698,0.002488949,-0.016147751,-0.020655248,0.047974446,0.0262209,0.016297621,-0.028074933,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS364_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1931,"1918-1957","1931_TRHS364","1918-1957","1918-1957_South","1931_South","South","1931_South","S",61,29.239919,-89.988715,"H","S",0.003106484,0.291238977,0.708761023,0.06260668,0.776141935,0.161251384,0.744322823,0.158135081,0.032114243,0.065427853,0.776,0.016086481,-0.028583419,-0.006077269,0.002054342,-0.025647199,0.054208855,-0.002799435,-0.015999285,-0.033332554,-0.017229963,20053921,0,7.87733,6,9.26037,4,3.90727,4,"South",2.99e-07,1.99e-07,0,0.5,0,0,0,46.50449783,8.67162757,-0.468455584,-0.739864923,-4.82140232
828,"UK","USA","NAM",-0.0193638279396614,0.0589102484413794,"TRHS366","NO","NO069703","VA",0.846472033,0.153527966,1e-09,0.846472033,0.036843008,-0.022920687,-0.01828546,0.008298123,-0.007425718,0.027682256,-0.020668719,-0.015828833,0.029914328,-0.029259914,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS366_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1876,"1838-1877","1876_TRHS366","1838-1877","1838-1877_NA","1876_NA","","1876_",NA,NA,NA,NA,"H",NA,0.00287568,0.059990449,0.940009551,0.162790396,0.837209603,1e-09,0.814877774,1e-09,1e-09,0.185122224,0.837,0.036054672,-0.021566487,-0.01939387,0.008052572,-0.006900299,-0.030381521,0.016849077,0.015005054,-0.032786736,-0.024375657,24359900,0,17.0776,12,26.0373,10,9.74212,28,NA,4.93e-07,1.15e-06,0,0,0,0,0.5,12.94017404,30.81762545,-1.591119063,-0.261233078,4.845267828
829,"Spain","USA","NAM",0.0684858667364164,0.0549965102604537,"TRHS367","NO","NO069702","MA",0.107006414,0.892993585,1e-09,0.892993585,0.042188265,0.056302039,-0.038063653,-0.024521613,0.029188871,0.022478364,-0.015482748,0.004379762,0.015905651,0.003072868,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS367_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1949,"1918-1957","1949_TRHS367","1918-1957","1918-1957_NA","1949_NA","","1949_",NA,NA,NA,NA,"H",NA,0.003479294,1e-09,0.999999999,0.898745918,0.101254081,1e-09,0.071512589,1e-09,1e-09,0.928487409,0.899,0.042406046,0.056403539,-0.037856718,-0.025499679,0.030053147,-0.022536191,0.010995247,-0.007892764,-0.016332108,-0.0008942,26940459,0,57.6067,46,59.1702,42,67.4134,150,NA,1.71e-06,5.57e-06,0,0,0,0,0,54.91603819,20.32483861,5.323987992,-3.206790229,-0.562242501
830,"Spain","USA","NAM",0.0764901483945667,0.0454346527458516,"TRHS368","NO","NO069701","NC",0.024889982,0.975110017,1e-09,0.975110017,0.036813898,0.064482458,-0.030209412,-0.023489491,0.009491193,-0.000913263,0.033776686,0.01309938,-0.019922162,0.000157286,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS368_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1965,"1958-1997","1965_TRHS368","1958-1997","1958-1997_NA","1965_NA","","1965_",NA,NA,NA,NA,"H",NA,0.002774848,0.005260236,0.994739764,0.970479987,0.029520012,1e-09,0.003243478,1e-09,1e-09,0.99675652,0.97,0.036900158,0.063509324,-0.031560064,-0.024955988,0.003886579,0.038137628,0.012349077,-0.014632311,0.023452619,0.006774526,21445991,0,60.7336,54,62.7781,40,67.4394,108,NA,2.52e-06,5.04e-06,0,0.5,0.5,0,0,61.19056094,6.295938676,-1.607069532,-2.418605891,-4.516760413
831,"Spain","USA","NAM",0.0730267456189656,0.0422611004924627,"TRHS369","NO","NO069699","GA",0.057151889,0.915120569,0.027727543,0.915120569,0.034418679,0.061581003,-0.036957024,-0.017875431,-0.00783699,-0.008591726,0.022209717,0.031506216,-0.006929118,0.002772503,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS369_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1965,"1958-1997","1965_TRHS369","1958-1997","1958-1997_NA","1965_NA","","1965_",NA,NA,NA,NA,"H",NA,0.00306535,0.037939894,0.962060106,0.921790976,0.054472724,0.0237363,0.032685962,3.44e-05,0.064597482,0.90268219,0.922,0.035076943,0.061790475,-0.036834321,-0.017999843,-0.0112189,0.028229269,-0.005167973,-0.030556512,0.000226933,-0.003763618,25900542,0,27.1798,10,39.9278,24,11.6958,16,NA,3.86e-07,6.18e-07,0,0.5,0,0,0,76.14966904,4.940078626,0.939892266,-2.817772662,-1.935439179
832,"UK","USA","NAM",-0.0339861405467285,0.0244728633826712,"TRHS371","NO","NO069794","",0.773389175,0.021078745,0.205532081,0.773389175,0.01350043,-0.032892042,0.022639357,-0.004938778,-0.005737557,-0.018581147,0.070352841,0.02736032,-0.049834456,-0.03865372,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS371_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1898,"1878-1917","1898_TRHS371","1878-1917","1878-1917_NA","1898_NA","","1898_",NA,NA,NA,NA,"H",NA,0.00292337,0.335450196,0.664549804,0.013872763,0.782644099,0.203483138,0.766195849,0.160479927,0.073324224,1e-09,0.783,0.013049141,-0.033757237,0.021711103,-0.005583586,-0.016535902,0.078787792,0.00215473,-0.026098159,0.016722833,-0.055933966,18791674,0,1.26278,4,0,0,82.0526,111,NA,2.13e-07,5.91e-06,0,0.5,0,0,0,80.91825866,-11.22481919,-7.430304588,-3.049761559,-3.447535419
833,"Belgium","USA","NAM",-0.0315469657527839,-0.0284465138560434,"TRHS372","SDC","s.n","SD",0.437582332,1e-09,0.562417667,0.562417667,-0.021001286,-0.026164302,-0.004003901,-0.030171604,0.025077721,-0.014072272,0.065185931,-0.006382669,0.052379793,0.0620821,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS372_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1991,"1958-1997","1991_TRHS372","1958-1997","1958-1997_North","1991_North","North","1991_North","N",343,44.307945,-96.79856,"H","N",0.002451652,0.712171803,0.287828197,1e-09,0.430119933,0.569880066,0.361176626,0.586207038,0.052616335,1e-09,0.57,-0.022014647,-0.025417294,-0.003512874,-0.02592363,0.023949135,0.064468944,0.023400463,0.023669015,-0.037694737,0.093241112,12531138,0,20.5051,4,13.2892,2,61.8651,52,"North",3.19e-07,4.15e-06,1,0,0.5,0,1,48.89048332,-21.05264433,-13.71209739,-5.170988838,-8.328517434
834,"UK","USA","NAM",-0.0316288052059635,0.024519155514088,"TRHS373","SDC","10530","SD",0.760416834,0.034566988,0.205016178,0.760416834,0.01361095,-0.030668748,0.021574767,0.006395078,0.00389039,0.006913971,-0.013769613,-0.016722334,-0.033396174,-0.012029415,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS373_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1991,"1958-1997","1991_TRHS373","1958-1997","1958-1997_North","1991_North","North","1991_North","N",337,43.7458333,-102.7118514,"H","N",0.002754139,0.341480831,0.658519169,0.032351226,0.756589866,0.211058907,0.751341318,0.116055823,0.132602858,1e-09,0.757,0.012642871,-0.030625811,0.020496199,0.007743323,0.005863613,-0.018036792,-0.00377281,0.005065133,0.021498979,-0.035868534,16677702,0,1.14251,2,0,0,7.50195,4,"North",1.2e-07,2.4e-07,0,0,0,0,0,68.11399824,-12.12138811,-9.896158064,-2.416064364,-4.011182929
835,"UK","USA","NAM",-0.0364792593211251,0.0212168765561733,"TRHS374","SDC","10466","SD",0.762514325,0.00435806,0.233127616,0.762514325,0.010931173,-0.034832881,0.020155564,-0.000328256,0.01270978,0.024806834,0.018442405,-0.006352391,-0.048614049,0.012840621,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS374_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1991,"1958-1997","1991_TRHS374","1958-1997","1958-1997_North","1991_North","North","1991_North","N",347,44.53807777,-102.7118514,"H","N",0.002607443,0.355284853,0.644715147,0.00590303,0.769592903,0.224504067,0.746315778,0.158459319,0.095224901,1e-09,0.77,0.011739213,-0.0356084,0.020666253,0.000310209,0.01213445,0.00651841,0.030896945,-0.004331685,0.049402668,-0.000213283,15370937,0,0,0,0,0,11.5655,8,"North",0,5.2e-07,0,0,0.5,0,0,67.01555243,-17.45089543,-11.38608185,-4.267225001,-2.944594141
836,"UK","USA","NAM",-0.032352972142528,0.030712008584898,"TRHS375","SDC","190","SD",0.801646502,0.03871094,0.159642559,0.801646502,0.017571972,-0.031966694,0.012512165,0.002789437,0.003671999,0.011058814,0.007647201,-0.013127208,0.000571492,0.004090842,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS375_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",2001,"1998-Present","2001_TRHS375","1998-Present","1998-Present_NA","2001_NA","","2001_",NA,NA,NA,NA,"H",NA,0.002861981,0.292045211,0.707954789,0.043331371,0.797646991,0.159021638,0.787260254,0.110144886,0.080539268,0.022055593,0.798,0.017631622,-0.031878401,0.013093944,0.004199353,0.003010729,-0.000287865,0.016684105,0.013289471,-0.00959254,-0.006442025,17084845,0,26.6987,8,25.5562,8,1.30242,2,NA,4.68e-07,1.17e-07,0,0,0,0,0,54.49468962,1.209662699,-1.260238902,-4.430625474,-3.423018587
837,"UK","USA","NAM",-0.0313690324284774,0.0292619156049031,"TRHS376","SDC","259","SD",0.784343588,0.044636679,0.171019732,0.784343588,0.016671725,-0.030964628,0.011926166,0.004018681,0.001107844,0.00861021,0.008910098,-0.000467997,-0.012902057,-0.022278854,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS376_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1939,"1918-1957","1939_TRHS376","1918-1957","1918-1957_North","1939_North","North","1939_North","N",174,44.3715,-103.98,"H","N",0.003131559,0.297244897,0.702755103,0.05301345,0.777440762,0.169545788,0.764307414,0.12644553,0.077774059,0.031472997,0.777,0.016589297,-0.030072045,0.012031738,0.001774085,-0.001849702,0.003282977,0.006500931,-0.001407587,-0.001943979,-0.033744976,16888435,0,63.9206,32,70.7156,34,33.4723,28,"North",1.89e-06,1.66e-06,0,0,0,0,0,63.38160047,-4.101655284,-3.769614504,-2.879029155,-3.169959706
838,"UK","USA","NAM",-0.0306643012898565,0.0186480617883019,"TRHS377","SDC","9339","SD",0.705680258,0.04585925,0.248460492,0.705680258,0.010149901,-0.029337416,0.032054943,-0.00775489,-0.008682743,-0.058317301,0.163739653,0.058146305,-0.084649839,-0.070400059,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS377_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1959,"1958-1997","1959_TRHS377","1958-1997","1958-1997_North","1959_North","North","1959_North","N",361,49.05,-93.58333333,"H","N",0.003231543,0.373698891,0.626301109,0.052297842,0.700449195,0.247252963,0.705097803,0.141389667,0.153512162,3.68e-07,0.7,0.010062124,-0.029104881,0.031326856,-0.009750044,-0.033971212,0.192027359,0.004116244,-0.044847197,0.032298788,-0.08282683,24512946,0,1.14251,2,1.14251,2,14.2746,10,"North",8.16e-08,4.08e-07,0,0.5,0,0,1,102.6336875,-19.46547624,-10.16454458,-1.221290606,-3.559941286
839,"UK","USA","NAM",-0.0338131960888004,0.0335235325591337,"TRHS378","SDC","11","SD",0.824303368,0.041329293,0.134367339,0.824303368,0.019090223,-0.033599815,-0.002889906,0.005349027,-0.008613933,0.003826093,0.023487996,0.00444417,-0.016477038,-0.008533005,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS378_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",2008,"1998-Present","2008_TRHS378","1998-Present","1998-Present_North","2008_North","North","2008_North","N",404,43.53757,103.21645,"H","N",0.001929914,0.240218029,0.759781971,0.043416056,0.833588781,0.122995164,0.818938576,0.097128308,0.049435232,0.034497884,0.834,0.020431811,-0.034151097,-0.003029368,0.006059979,-0.012284548,0.022660172,0.015715461,-0.005388548,0.029537593,0.011596539,9089780,0,16.4762,9,14.9128,5,9.76817,6,"North",9.9e-07,6.6e-07,0,0.5,1,0,0,-25.96075687,8.047789122,-7.469892052,-7.743736614,-8.740151999
840,"UK","USA","NAM",-0.0321828995742724,0.045853295578023,"TRHS379","SDC","8","SD",0.908840929,0.048086407,0.043072664,0.908840929,0.027244622,-0.033296329,-0.019876035,0.016010434,-0.013621737,0.008342809,-0.002736716,0.001048706,0.022461066,-0.013064827,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS379_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1962,"1958-1997","1962_TRHS379","1958-1997","1958-1997_North","1962_North","North","1962_North","N",344,44.317837,-96.78976,"H","N",0.00346184,0.165898483,0.834101517,0.0499913,0.911312252,0.038696447,0.88550065,0.053993332,1e-09,0.060506018,0.911,0.027424181,-0.033667488,-0.021296359,0.015402074,-0.012120528,-0.007633373,0.006613643,0.001774292,-0.020496413,0.000572298,23791453,0,7.15574,4,7.15574,2,12.347,18,"North",1.68e-07,7.57e-07,0,0,0,0,0,27.08282663,28.18496551,7.569913133,-5.649193337,-1.148001201
841,"UK","USA","NAM",-0.0282578523635573,0.0241895121420758,"TRHS380","SDC","s.n","SD",0.725632983,0.064291287,0.21007573,0.725632983,0.013765503,-0.027743068,0.027675539,-0.012128643,0.007990629,0.015849569,0.024702425,-0.007778153,-0.01010284,-0.002706158,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS380_CKDL230021747-1A_225YNKLT3_L7_C1.bam","USA","NAM",1972,"1958-1997","1972_TRHS380","1958-1997","1958-1997_North","1972_North","North","1972_North","N",360,48.0458,-90.5876,"H","N",0.002796595,0.334609794,0.665390206,0.064187105,0.728971599,0.206841295,0.720931698,0.13720401,0.108181324,0.033682969,0.729,0.013781109,-0.028148065,0.027692985,-0.011742224,0.004734407,0.01297515,0.024627985,0.002609746,0.001121863,-0.015763284,16651400,0,0,0,0,0,12.0344,14,"North",0,8.41e-07,0,0,0,0,0,73.39415008,-13.22975045,-9.422872276,-2.840846922,-4.9127185
