Samp,Modified.Reason.,Type,number.of.reads,number.of.mapped.reads,percent_reads_aligned,std_numberofreads,number.of.supplementary.alignments,number.of.secondary.alignments,number.of.duplicated.reads,mean.mapping.quality,GC.percentage,general.error.rate,mean.coverageData,std.coverageData,Country,Year,lat,lon,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,RANGE,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,X,Region,PcoaYR,N_S,SampleN,H_C,Heterozygosity,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13
Antwerp_37_11,No,Contemporary,9042266,8528202,0.943148764,0.20017713,200235,0,1304667,33.2721,38.40%,0.0155,1.2428,3.3218,Belgium,2018,51.219,4.402,,,NA,0.435182523,0.013248906,0.551568571,0.551568571,-0.017751886,-0.022258314,0.043821997,-0.037966567,0.044509619,-0.000864697,0.002031278,-0.014900212,0.013876169,-0.014584278,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_13,No,Contemporary,22981594,20269251,0.881977595,2.415586928,433619,0,3061201,33.9486,39.50%,0.0151,2.8215,9.6692,Belgium,2018,51.219,4.402,,,NA,0.466888181,0.005049864,0.528061955,0.528061955,-0.016440262,-0.024972358,0.069580506,-0.054182987,0.086238197,-0.078597913,-0.008773678,0.001574934,0.032776746,0.017597869,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_15,Yes(LowCoverage),Contemporary,1857240,1803727,0.971186815,-0.941755752,29524,0,142782,32.8192,40.90%,0.0162,0.2229,1.0261,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_17,No,Contemporary,7163516,6186407,0.863599244,-0.098416974,92517,0,500131,29.8982,42.53%,0.0155,0.7407,3.6205,Belgium,2018,51.219,4.402,,,NA,0.668656071,0.001554538,0.329789391,0.668656071,0.002555541,-0.029828987,-0.00384627,-0.01009738,0.022231607,-0.040957125,-0.018972183,-0.00417865,0.031158785,-0.000133158,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_19,No,Contemporary,9458232,8715512,0.921473696,0.266287573,133371,0,750684,30.0912,42.03%,0.0156,1.0752,4.2879,Belgium,2018,51.219,4.402,,,NA,0.611629068,1.05E-05,0.388360419,0.611629068,-0.00314912,-0.029323604,-0.006532383,-0.010223731,0.023311546,-0.054803243,-0.022523109,0.00066438,0.046396627,0.007947266,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_3,Yes(LowCoverage),Contemporary,190590,182935,0.959835248,-1.20664031,3385,0,3069,33.2295,39.79%,0.0166,0.0241,0.2261,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_6,No,Contemporary,8528048,7939062,0.930935426,0.118451268,121706,0,634088,29.8097,43.27%,0.0155,0.9868,5.6933,Belgium,2018,51.219,4.402,,,NA,0.564296522,0.071817679,0.363885799,0.564296522,-0.000637077,-0.021240854,-0.004344038,-0.006997046,0.014832438,-0.048998676,-0.02423654,-0.011159548,0.036831575,0.003870735,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_7,Yes(LowCoverage),Contemporary,559822,530609,0.947817342,-1.14795741,7869,0,28425,30.458,42.99%,0.0157,0.0648,0.4476,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_37_9,No,Contemporary,7827880,7217958,0.922083374,0.007171941,122226,0,629979,31.5582,42.14%,0.0162,0.9182,4.3377,Belgium,2018,51.219,4.402,,,NA,0.638975793,0.017892581,0.343131626,0.638975793,0.000951007,-0.02893093,0.001913512,-0.017736314,0.030352611,-0.055773507,-0.023759975,0.003914286,0.044525237,-0.008407053,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_1,Yes(LowCoverage),Contemporary,395812,381583,0.964051115,-1.174023901,6572,0,11639,32.5338,40.89%,0.0159,0.049,0.3651,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_10,No,Contemporary,11226754,10922957,0.972939908,0.547362885,216878,0,1625633,36.3389,38.99%,0.0135,1.5268,17.0592,Belgium,2018,51.219,4.402,,,NA,0.426490959,0.072492577,0.501016464,0.501016464,-0.013203578,-0.017737837,0.028073799,-0.038125461,0.041283974,-0.051390195,-0.009796271,-0.011656045,0.028777875,0.014264221,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_12,No,Contemporary,9562066,9264360,0.968865933,0.282790152,158589,0,875647,31.5549,41.69%,0.0158,1.183,4.9164,Belgium,2018,51.219,4.402,,,NA,0.56043454,0.014628294,0.424937167,0.56043454,-0.00659443,-0.026352656,-0.003488024,-0.017002007,0.025894321,-0.064520533,-0.021986111,0.003753763,0.054486154,0.000485076,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_13,Yes(LowCoverage),Contemporary,1397806,1354538,0.969045776,-1.014774666,23093,0,99871,32.0349,42.13%,0.0154,0.1795,1.1379,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_14,No,Contemporary,13200236,12481317,0.945537413,0.861012967,266822,0,1677435,33.027,38.62%,0.0151,1.7032,5.7952,Belgium,2018,51.219,4.402,,,NA,0.497525213,1.00E-09,0.502474786,0.502474786,-0.01463648,-0.028710859,0.0222114,-0.042903624,0.041310373,-0.049461379,-0.015300149,-0.01712483,0.039393105,0.02003872,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_17,No,Contemporary,10133970,9668810,0.954098937,0.373684184,181628,0,871224,32.5139,40.47%,0.0163,1.2591,4.5325,Belgium,2018,51.219,4.402,,,NA,0.600538803,0.004792106,0.394669091,0.600538803,-0.004071148,-0.029960136,0.000629572,-0.021192415,0.037654933,-0.057637264,-0.020600755,-0.005929007,0.038991731,0.000430963,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_20,Yes(LowCoverage),Contemporary,1107920,1023278,0.923602787,-1.060846921,16753,0,71908,32.3681,42.86%,0.0155,0.1329,0.9173,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_5,Yes(LowCoverage),Contemporary,330214,316491,0.958442101,-1.184449544,5810,0,8628,33.2257,40.56%,0.016,0.0419,0.3407,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_38_6,Yes(LowCoverage),Contemporary,1834898,1708172,0.930935671,-0.945306618,29258,0,191957,36.4557,41.12%,0.0146,0.227,4.3646,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_10,Yes(LowCoverage),Contemporary,1687898,1657054,0.981726384,-0.96866967,30937,0,162736,34.799,39.54%,0.0159,0.2204,1.3605,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_13,Yes(LowCoverage),Contemporary,1933808,1859767,0.961712331,-0.929586622,34134,0,151263,31.8909,42.42%,0.0155,0.2575,1.3841,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_15,No,Contemporary,23148960,22120418,0.955568544,2.442186796,407255,0,2859713,31.6602,40.79%,0.0138,2.9033,10.2474,Belgium,2018,51.219,4.402,,,NA,0.304708934,0.266319936,0.428971131,0.428971131,-0.005928936,0.004944124,0.034589835,-0.019874186,0.022979525,-0.111974318,-0.053105043,-0.017546065,0.066161309,0.022032179,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_16,Yes(LowCoverage),Contemporary,1692394,1649133,0.974437985,-0.96795511,20704,0,118214,29.8457,44.74%,0.0143,0.2002,1.3677,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_2,Yes(LowCoverage),Contemporary,373390,361097,0.967077319,-1.177587482,6554,0,7202,33.5323,39.96%,0.0165,0.0478,0.3762,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_3,Yes(LowCoverage),Contemporary,533810,513190,0.961372024,-1.152091558,7745,0,26772,33.2064,40.65%,0.0153,0.0633,0.8668,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_4,No,Contemporary,6421628,6256191,0.97423753,-0.216326958,113915,0,651464,32.0906,41.06%,0.0159,0.8312,2.853,Belgium,2018,51.219,4.402,,,NA,0.09674142,0.544554214,0.358704367,0.544554214,-0.000183597,0.035868344,0.012376511,0.004576665,-0.01008627,-0.038062802,-0.033668435,-0.026381841,0.025295299,0.001781715,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_6,Yes(LowCoverage),Contemporary,382394,369509,0.966304388,-1.176156455,6489,0,5917,33.4764,39.95%,0.0164,0.0483,0.3755,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_7,Yes(LowCoverage),Contemporary,416096,403188,0.968978313,-1.170800118,6890,0,13364,32.8413,40.46%,0.016,0.0513,0.3949,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_39_9,No,Contemporary,14090466,13567356,0.962874897,1.00249929,273674,0,1844450,35.4179,38.77%,0.0142,1.8499,5.3545,Belgium,2018,51.219,4.402,,,NA,0.097224518,0.488143719,0.414631763,0.488143719,-0.005856603,0.033874253,0.058429136,0.002783741,-0.016700607,-0.061941927,-0.049062229,-0.032559589,0.009203077,0.002822396,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_1,Yes(LowCoverage),Contemporary,185688,170046,0.915761923,-1.207419397,3191,0,3252,34.163,39.62%,0.0167,0.0229,0.2293,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_10,No,Contemporary,8578230,6985324,0.814308313,0.12642681,138936,0,1133899,35.8566,38.13%,0.0133,0.9541,14.4478,Belgium,2018,51.219,4.402,,,NA,0.483617412,1.25E-08,0.516382575,0.516382575,-0.014537779,-0.027767724,0.006852995,-0.025104128,0.028791738,-0.008583964,-0.004754308,-0.001897381,0.028128644,-0.00985858,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_11,No,Contemporary,13352266,10982762,0.822539185,0.885175448,224626,0,1123990,35.486,39.68%,0.0172,1.5182,6.5503,Belgium,2018,51.219,4.402,,,NA,0.429534587,9.70E-05,0.570368438,0.570368438,-0.019732489,-0.024033921,0.023200282,-0.037371657,0.04077637,-0.059058382,-0.000511347,0.000579515,0.038564286,0.014050241,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_15,No,Contemporary,4279994,4049062,0.94604385,-0.556701828,86887,0,342509,32.1962,40.88%,0.0168,0.5717,2.4573,Belgium,2018,51.219,4.402,,,NA,0.088934676,0.406177556,0.504887768,0.504887768,-0.012806908,0.024368206,0.00666135,-0.007632935,-0.005310961,-0.024418492,0.019743256,-0.010123419,0.005125823,-0.02198478,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_16,No,Contemporary,6659282,6301385,0.946255918,-0.178556056,125901,0,547012,32.5123,40.97%,0.0162,0.8696,3.536,Belgium,2018,51.219,4.402,,,NA,0.304342405,0.228820088,0.466837507,0.466837507,-0.009427933,0.001662905,0.009523052,-0.010675492,0.008521059,-0.029764353,-0.014518029,-0.015991117,0.018474638,-0.000612648,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_18,Yes(LowCoverage),Contemporary,339396,298457,0.879376893,-1.182990227,5412,0,12828,33.4259,40.79%,0.0163,0.0392,0.3304,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_20,Yes(LowCoverage),Contemporary,3346318,3015802,0.901229949,-0.705093125,62866,0,247419,34.4442,39.90%,0.0171,0.4126,1.8158,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_3,No,Contemporary,7229052,6566347,0.908327537,-0.088001185,134104,0,942612,34.8032,38.56%,0.0141,0.9017,6.2999,Belgium,2018,51.219,4.402,,,NA,0.485549978,1.50E-05,0.514435044,0.514435044,-0.013354468,-0.024431402,0.008362926,-0.026226897,0.033253685,-0.025111504,-0.004424304,-0.006843588,0.034725915,-0.010610316,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_8,Yes(LowCoverage),Contemporary,1588174,1434295,0.903109483,-0.984519037,31065,0,117279,34.5697,40.01%,0.017,0.1995,0.916,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_4_9,Yes(LowCoverage),Contemporary,3384854,3202852,0.946230473,-0.698968508,68922,0,276768,34.8968,38.86%,0.0172,0.4365,2.0923,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_1,No,Contemporary,8090364,7785811,0.962356082,0.048889133,159992,0,959675,34.5599,40.17%,0.0166,1.0884,5.7896,Belgium,2018,51.219,4.402,,,NA,0.510462478,0.04126389,0.448273632,0.510462478,-0.007662638,-0.020918817,0.020241336,-0.019727736,0.029167974,-0.047250381,-0.004982957,-0.015842636,0.008036789,-0.007280871,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_10,Yes(LowCoverage),Contemporary,198302,186743,0.941710119,-1.205414624,3729,0,6487,33.9351,39.04%,0.0145,0.0253,0.2317,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_3,Yes(LowCoverage),Contemporary,1477184,1422357,0.962884109,-1.002158936,25555,0,113566,33.8712,40.53%,0.0164,0.1835,1.1049,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_4,Yes(LowCoverage),Contemporary,277316,268480,0.968137432,-1.192856746,5432,0,4598,33.8325,39.21%,0.017,0.0362,0.2919,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_5,No,Contemporary,5604486,5236198,0.934286927,-0.346197236,103688,0,674451,32.864,39.55%,0.0144,0.7124,2.1173,Belgium,2018,51.219,4.402,,,NA,0.526071477,9.28E-08,0.47392843,0.526071477,-0.011459633,-0.027327743,0.010162665,-0.01829635,0.021821523,-0.017813247,-0.013256767,-0.008652385,0.028775269,-0.005668414,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_6,No,Contemporary,5953716,5724830,0.961555775,-0.2906933,112704,0,533444,35.214,39.84%,0.0169,0.7685,4.0188,Belgium,2018,51.219,4.402,,,NA,0.457683727,0.018135471,0.524180802,0.524180802,-0.014942726,-0.024392043,-0.001208098,-0.017522598,0.025433342,-0.038987654,-0.010598406,-0.000796097,0.048452874,0.008471705,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_7,No,Contemporary,4041830,3950317,0.977358523,-0.594553786,65481,0,312710,31.9426,41.96%,0.0159,0.5061,2.2013,Belgium,2018,51.219,4.402,,,NA,0.597234104,0.015464757,0.387301139,0.597234104,-0.002837013,-0.028281334,-0.006909104,-0.011627482,0.01608578,-0.03090911,-0.017281024,-0.000381687,0.030303239,-0.010066746,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_8,Yes(LowCoverage),Contemporary,3350196,3247772,0.96942746,-0.704476785,52499,0,310695,33.3249,41.78%,0.0156,0.4137,1.8503,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_40_9,Yes(LowCoverage),Contemporary,3205676,3031087,0.94553754,-0.727445684,51979,0,233407,31.1451,41.94%,0.0159,0.3902,1.8453,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_5_10,No,Contemporary,35642088,31700976,0.889425333,4.427748667,585510,0,3155406,32.0848,41.83%,0.0167,4.1792,14.3817,Belgium,2018,51.219,4.402,,,NA,0.555801297,1.00E-09,0.444198702,0.555801297,-0.010118899,-0.034767739,0.021228894,-0.067252336,0.106066512,-0.184738579,-0.036714481,0.051370863,0.056206968,0.091767972,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_5_15,Yes(LowCoverage),Contemporary,1661760,1534632,0.923497978,-0.972823843,25801,0,115483,32.0718,40.67%,0.0164,0.1928,0.93,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_5_17,Yes(LowCoverage),Contemporary,686018,643892,0.938593448,-1.127900787,10720,0,32660,32.0044,41.51%,0.0161,0.0826,0.5422,Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_5_18,No,Contemporary,12357606,11636012,0.941607298,0.727091822,209524,0,1119842,32.6642,41.17%,0.0162,1.5479,6.0453,Belgium,2018,51.219,4.402,,,NA,0.544533336,1.00E-09,0.455466663,0.544533336,-0.010138694,-0.031882724,0.004380825,-0.036647397,0.05484552,-0.081753497,-0.027645261,0.010070743,0.053937527,0.02824044,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_5_4,No,Contemporary,13312454,12200239,0.916453045,0.878848034,251243,0,1754565,34.6683,39.13%,0.0143,1.7174,7.5869,Belgium,2018,51.219,4.402,,,NA,0.531895122,1.00E-09,0.468104877,0.531895122,-0.011959201,-0.032033291,0.028613066,-0.046154059,0.066542159,-0.056291342,-0.003574558,-0.016913517,0.00960203,0.05195078,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_5_5,No,Contemporary,19581350,18424751,0.940933643,1.875178246,404098,0,2011548,34.2368,38.58%,0.0176,2.5004,8.7139,Belgium,2018,51.219,4.402,,,NA,0.522780778,0.000691492,0.47652773,0.522780778,-0.011876449,-0.028319232,0.030909171,-0.047790395,0.074346912,-0.076199782,-0.000636376,-0.006859152,0.032386967,0.031953711,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp_5_6,No,Contemporary,37339560,35968068,0.963269733,4.697531837,670243,0,3691601,30.7405,40.25%,0.0165,4.6651,17.0973,Belgium,2018,51.219,4.402,,,NA,0.565902487,1.00E-09,0.434097512,0.565902487,-0.008548095,-0.030903333,0.020413908,-0.063727867,0.07476926,-0.149071865,-0.024872485,0.040819203,0.057166788,0.120460257,EUR,Contemp,Belgium,Belgium,Belgium,Belgium,,Belgium,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
