"","Samp","K3Q2S1964_LD","K3Q1S1964_LD","K3Q3S1964_LD","Country","Year","TimeBin","SampleN","lat","lon"
"745","TRHS268",0.757041027,0.242958972,1e-09,"USA",1965,"1958-1997",297,39.31052075,-94.42086529
"746","TRHS269",0.991325313,0.008674686,1e-09,"USA",1974,"1958-1997",299,39.34383519,-91.17136321
"747","TRHS270",0.962450968,0.037549031,1e-09,"USA",1983,"1958-1997",300,39.42698148,-93.50517578
"748","TRHS271",0.607000279,0.392942469,5.73e-05,"USA",1986,"1958-1997",277,38.2610713,-90.5376891
"749","TRHS272",0.805284841,0.166609416,0.028105743,"USA",1986,"1958-1997",270,37.4780955,-90.34502616
"750","TRHS273",0.917765906,0.073841906,0.008392189,"USA",1986,"1958-1997",284,38.46036508,-91.86183796
"751","TRHS274",0.967158578,1e-09,0.032841421,"USA",1989,"1958-1997",NA,NA,NA
"752","TRHS275",0.696794815,0.294871315,0.00833387,"USA",NA,NA,NA,NA,NA
"753","TRHS276",0.436503074,0.466943505,0.096553421,"USA",NA,NA,NA,NA,NA
"754","TRHS277",0.566774097,0.387956108,0.045269795,"USA",1985,"1958-1997",274,38.03717801,-93.77597576
"755","TRHS278",0.293762267,0.556981361,0.149256373,"USA",1970,"1958-1997",276,38.2610713,-90.5376891
"756","TRHS280",0.942297781,0.057702218,1e-09,"USA",1895,"1878-1917",NA,NA,NA
"757","TRHS281",0.936654319,0.06334568,1e-09,"USA",1885,"1878-1917",19,38.2610713,-90.5376891
"758","TRHS283",0.96023263,0.014844954,0.024922416,"USA",1919,"1918-1957",NA,NA,NA
"759","TRHS284",0.955278101,0.044721898,1e-09,"USA",1913,"1878-1917",20,39.34383519,-91.17136321
"760","TRHS285",0.912823747,0.026539792,0.060636461,"USA",1965,"1958-1997",293,39.00847567,-94.34610078
"761","TRHS286",0.957127302,0.001559429,0.041313269,"USA",1914,"1878-1917",18,37.60663017,-91.50788266
"762","TRHS287",0.143576318,0.821993577,0.034430105,"USA",NA,NA,NA,NA,NA
"763","TRHS289",0.968755982,0.031244017,1e-09,"USA",1966,"1958-1997",335,43.51796897,-71.42269361
"764","TRHS290",0.965597352,0.034402647,1e-09,"USA",1982,"1958-1997",330,42.98459793,-71.08905934
"765","TRHS291",0.859793937,0.019694871,0.120511192,"USA",1982,"1958-1997",331,42.98459793,-71.08905934
"766","TRHS292",0.962799179,0.03720082,1e-09,"USA",1889,"1878-1917",54,43.94066632,-71.82071979
"767","TRHS293",0.748911244,0.128333654,0.122755102,"USA",1887,"1878-1917",53,43.94066632,-71.82071979
"768","TRHS294",0.747914066,0.091183855,0.160902079,"USA",1985,"1958-1997",339,43.94066632,-71.82071979
"769","TRHS297",0.954191355,0.045808644,1e-09,"USA",1898,"1878-1917",55,43.94066632,-71.82071979
"770","TRHS298",0.922651709,0.004594789,0.072753502,"USA",1956,"1918-1957",170,43.29699417,-71.02880202
"771","TRHS299",0.826215385,0.026437893,0.147346722,"USA",1993,"1958-1997",338,43.87384594,-71.20299392
"772","TRHS300",0.922494138,0.077505861,1e-09,"USA",1875,"1838-1877",10,44.68949562,-71.30553334
"773","TRHS301",0.812214646,0.007825612,0.179959742,"USA",2004,"1998-Present",403,43.51796897,-71.42269361
"774","TRHS302",0.987820709,0.01217929,1e-09,"USA",1939,"1918-1957",177,46.65881813,-68.59887855
"775","TRHS303",0.862109813,1e-09,0.137890186,"USA",2003,"1998-Present",NA,NA,NA
"776","TRHS304",0.748681993,0.10166752,0.149650487,"USA",1972,"1958-1997",334,43.4292262,-70.67014607
"777","TRHS306",0.958903614,0.022916287,0.018180099,"USA",2002,"1998-Present",406,43.80608211,-70.33020063
"778","TRHS307",0.886284455,0.104409247,0.009306299,"USA",1894,"1878-1917",52,43.80608211,-70.33020063
"779","TRHS309",0.955361005,0.015884628,0.028754366,"USA",1967,"1958-1997",341,44.02729874,-69.01554749
"780","TRHS310",0.920109293,1e-09,0.079890706,"USA",1977,"1958-1997",348,44.56288676,-68.36820797
"781","TRHS312",0.888054816,1e-09,0.111945183,"USA",1967,"1958-1997",340,43.99778733,-69.52575926
"782","TRHS313",0.924069336,0.028291898,0.047638767,"USA",1968,"1958-1997",342,44.02729874,-69.01554749
"783","TRHS314",0.123869062,0.613870106,0.262260832,"USA",1941,"1918-1957",169,43.29699417,-71.02880202
"784","TRHS316",0.959179224,0.040820775,1e-09,"USA",1897,"1878-1917",59,45.40051232,-68.64942813
"785","TRHS317",0.947624888,0.052375111,1e-09,"USA",1894,"1878-1917",58,45.40051232,-68.64942813
"786","TRHS318",0.98669711,0.013302889,1e-09,"USA",NA,NA,NA,NA,NA
"787","TRHS321",0.991126508,0.008873491,1e-09,"USA",2005,"1998-Present",409,44.68949562,-71.30553334
"788","TRHS322",0.924483516,0.031165032,0.044351452,"USA",1980,"1958-1997",333,43.3612747,-72.22222936
"789","TRHS323",0.994406305,0.005593694,1e-09,"USA",2009,"1998-Present",410,44.9694591,-67.60905949
"790","TRHS324",0.408023945,0.515109445,0.07686661,"USA",2007,"1998-Present",378,33.95116875,-83.36732908
"791","TRHS325",1e-09,0.97871161,0.021288389,"USA",2002,"1998-Present",374,31.40439932,-100.4620728
"792","TRHS326",0.614944129,0.248225501,0.13683037,"USA",1995,"1958-1997",323,41.34882429,-72.89985769
"793","TRHS327",0.857806574,0.01348896,0.128704466,"USA",2009,"1998-Present",402,42.91933143,-72.25117527
"794","TRHS328",0.978137913,0.021862086,1e-09,"USA",2000,"1998-Present",396,41.30124061,-70.12811317
"795","TRHS329",0.971510589,0.02848941,1.05e-09,"USA",1892,"1878-1917",49,42.98459793,-71.08905934
"796","TRHS331",0.094817543,0.687640308,0.217542149,"USA",1966,"1958-1997",332,43.29699417,-71.02880202
"797","TRHS332",0.949017709,0.018660237,0.032322054,"USA",1930,"1918-1957",168,43.29699417,-71.02880202
"798","TRHS334",0.980333747,0.019666252,1e-09,"USA",2008,"1998-Present",401,42.91529151,-71.71608247
"799","TRHS335",0.97909704,1.85e-08,0.020902941,"USA",1927,"1918-1957",167,43.29699417,-71.02880202
"800","TRHS337",1e-09,0.999999998,1e-09,"USA",1990,"1958-1997",NA,NA,NA
"801","TRHS338",1e-09,0.999999998,1e-09,"USA",1984,"1958-1997",NA,NA,NA
"802","TRHS339",1e-09,0.999999998,1e-09,"USA",1987,"1958-1997",209,30.37588,-91.168632
"803","TRHS340",1e-09,0.999999998,1e-09,"USA",1993,"1958-1997",NA,NA,NA
"804","TRHS341",1e-09,0.999999998,1e-09,"USA",1971,"1958-1997",233,32.602028,-93.883072
"805","TRHS342",1e-09,0.999999998,1e-09,"USA",1989,"1958-1997",203,30.20369,-91.02449
"806","TRHS343",1e-09,0.999999998,1e-09,"USA",1981,"1958-1997",217,30.650251,-92.829664
"807","TRHS344",1e-09,0.999999998,1e-09,"USA",1987,"1958-1997",206,30.246912,-92.638819
"808","TRHS345",1e-09,0.999999998,1e-09,"USA",1933,"1918-1957",70,30.219167,-92.372255
"809","TRHS346",1e-09,0.999999998,1e-09,"USA",2013,"1998-Present",363,29.586481,-90.710909
"810","TRHS347",1e-09,0.999999998,1e-09,"USA",2020,"1998-Present",368,30.476093,-90.105449
"811","TRHS348",1e-09,0.992842319,0.00715768,"USA",2004,"1998-Present",373,31.388597,-92.33775
"812","TRHS349",1e-09,0.999999998,1e-09,"USA",1996,"1958-1997",219,30.785919,-89.89005
"813","TRHS350",0.212455647,0.787544352,1e-09,"USA",1962,"1958-1997",239,32.870409,-92.502957
"814","TRHS351",1e-09,0.999999998,1e-09,"USA",1941,"1918-1957",65,29.586868,-90.707441
"815","TRHS352",1e-09,0.999999998,1e-09,"USA",1933,"1918-1957",64,29.586481,-90.710909
"816","TRHS353",0.005858699,0.9941413,1e-09,"USA",1969,"1958-1997",213,30.522847,-90.348329
"817","TRHS354",0.218855839,0.78114416,1e-09,"USA",1949,"1918-1957",72,30.369294,-89.747499
"818","TRHS355",1e-09,0.999999998,1e-09,"USA",1949,"1918-1957",66,29.932361,-90.121722
"819","TRHS356",0.036835629,0.920935746,0.042228625,"USA",2003,"1998-Present",367,30.283419,-89.811476
"820","TRHS357",1e-09,0.999999998,1e-09,"USA",1976,"1958-1997",181,29.317538,-91.284992
"821","TRHS358",1e-09,0.999999998,1e-09,"USA",NA,NA,NA,NA,NA
"822","TRHS359",1e-09,0.999999998,1e-09,"USA",1971,"1958-1997",222,30.919754,-90.680309
"823","TRHS360",1e-09,0.94597125,0.054028749,"USA",1973,"1958-1997",196,30.003554,-90.441461
"824","TRHS361",2.41e-09,0.999999997,1e-09,"USA",2002,"1998-Present",366,30.229512,-93.277859
"825","TRHS362",1e-09,0.999999998,1e-09,"USA",1990,"1958-1997",NA,NA,NA
"826","TRHS363",0.700799206,0.218763672,0.080437122,"USA",1966,"1958-1997",204,30.211056,-92.019554
"827","TRHS364",0.78033969,0.05628842,0.16337189,"USA",1931,"1918-1957",61,29.239919,-89.988715
"828","TRHS366",0.846472033,0.153527966,1e-09,"USA",1876,"1838-1877",NA,NA,NA
"829","TRHS367",0.107006414,0.892993585,1e-09,"USA",1949,"1918-1957",NA,NA,NA
"830","TRHS368",0.024889982,0.975110017,1e-09,"USA",1965,"1958-1997",NA,NA,NA
"831","TRHS369",0.057151889,0.915120569,0.027727543,"USA",1965,"1958-1997",NA,NA,NA
"832","TRHS371",0.773389175,0.021078745,0.205532081,"USA",1898,"1878-1917",NA,NA,NA
"833","TRHS372",0.437582332,1e-09,0.562417667,"USA",1991,"1958-1997",343,44.307945,-96.79856
"834","TRHS373",0.760416834,0.034566988,0.205016178,"USA",1991,"1958-1997",337,43.7458333,-102.7118514
"835","TRHS374",0.762514325,0.00435806,0.233127616,"USA",1991,"1958-1997",347,44.53807777,-102.7118514
"836","TRHS375",0.801646502,0.03871094,0.159642559,"USA",2001,"1998-Present",NA,NA,NA
"837","TRHS376",0.784343588,0.044636679,0.171019732,"USA",1939,"1918-1957",174,44.3715,-103.98
"838","TRHS377",0.705680258,0.04585925,0.248460492,"USA",1959,"1958-1997",361,49.05,-93.58333333
"839","TRHS378",0.824303368,0.041329293,0.134367339,"USA",2008,"1998-Present",404,43.53757,103.21645
"840","TRHS379",0.908840929,0.048086407,0.043072664,"USA",1962,"1958-1997",344,44.317837,-96.78976
"841","TRHS380",0.725632983,0.064291287,0.21007573,"USA",1972,"1958-1997",360,48.0458,-90.5876
"842","TRHS381",0.789958261,0.044958615,0.165083123,"USA",1996,"1958-1997",NA,NA,NA
"843","TRHS382",0.807103074,0.04625585,0.146641075,"USA",1984,"1958-1997",346,44.3763598,-96.7925213
"844","TRHS383",0.545510961,1e-09,0.454489038,"USA",1983,"1958-1997",345,44.3763598,-96.7925213
"845","TRHS385",0.521859638,1e-09,0.478140361,"USA",2021,"1998-Present",384,38.4366639,-119.9276556
"846","TRHS386",0.894271882,0.047931842,0.057796275,"USA",1891,"1878-1917",57,44.3763598,-96.7925213
"847","TRHS387",0.863012957,0.055356081,0.081630962,"USA",2010,"1998-Present",407,44.3763598,-96.7925213
"848","TRHS388",0.722522486,0.052059934,0.22541758,"USA",1935,"1918-1957",164,42.452095,-76.480323
"849","TRHS389",0.744743203,2.13e-05,0.255235473,"USA",1993,"1958-1997",354,46.808327,-100.783739
"850","TRHS390",0.700709457,1e-09,0.299290542,"USA",2014,"1998-Present",408,44.481903,96.225038
"851","TRHS391",0.685612863,0.039691002,0.274696135,"USA",1990,"1958-1997",336,43.6435692,-116.7017144
"852","TRHS392",0.816268291,0.011937451,0.171794258,"USA",1891,"1878-1917",NA,NA,NA
"853","TRHS393",0.723094316,0.038111386,0.238794297,"USA",1975,"1958-1997",359,47.6961,-98.7029
"854","TRHS394",0.698991447,0.023014047,0.277994506,"USA",1993,"1958-1997",357,46.890257,-96.7984885
"855","TRHS395",0.755341034,4.53e-06,0.24465444,"USA",2005,"1998-Present",412,46.2247251,-96.9470748
"856","TRHS396",0.47015143,0.194399185,0.335449386,"USA",1978,"1958-1997",356,46.87591,-96.78176
"857","TRHS397",0.767595013,1.26e-09,0.232404986,"USA",2012,"1998-Present",413,46.911625,-98.708626
"858","TRHS398",0.994423082,0.005576917,1e-09,"USA",1971,"1958-1997",355,46.8269776,-99.7751937
"859","TRHS399",0.854652312,0.145347681,7.01e-09,"USA",2011,"1998-Present",390,40.0291,-83.015
"860","TRHS400",0.809854631,0.116423225,0.073722143,"USA",1877,"1838-1877",4,41.6529143,-83.5378173
"861","TRHS401",0.971992496,0.028007503,1e-09,"USA",2001,"1998-Present",398,41.6529144,-83.5378174
"862","TRHS402",0.598081879,0.275749771,0.12616835,"USA",1935,"1918-1957",103,39.1099292,-82.0420769
"863","TRHS403",0.388768748,0.390910927,0.220320325,"USA",1968,"1958-1997",307,40.0289,-83.014
"864","TRHS404",0.451301637,0.548698362,1e-09,"USA",1882,"1878-1917",27,40.029,-83.014
"865","TRHS405",0.296674746,0.585561653,0.117763602,"USA",1970,"1958-1997",308,40.0289,-83.014
"866","TRHS406",0.885393411,0.095961667,0.018644922,"USA",2005,"1998-Present",400,42.141388,-80.1104902
"867","TRHS407",0.736425379,0.26357462,1e-09,"USA",1879,"1878-1917",43,42.1413879,-80.1104901
"868","TRHS408",0.990225371,0.009774628,1e-09,"USA",2004,"1998-Present",397,41.4586993,-78.1931833
"869","TRHS409",0.97003698,0.029963019,1e-09,"USA",2010,"1998-Present",393,40.9162,-79.926
"870","TRHS410",0.984935636,0.015064363,1e-09,"USA",2022,"1998-Present",394,40.9163,-79.927
"871","TRHS411",0.978582675,0.008575398,0.012841927,"USA",2024,"1998-Present",392,40.692623,-80.35907
"872","TRHS412",0.98772151,1e-09,0.012278489,"USA",2019,"1998-Present",391,40.4597206,-79.9760407
"873","TRHS413",0.990800252,0.009199747,1e-09,"USA",1883,"1878-1917",35,40.4597205,-79.9760406
"874","TRHS414",0.999999998,1e-09,1e-09,"USA",1889,"1878-1917",34,40.4597204,-79.9760405
"875","TRHS415",0.978560614,0.021439385,1e-09,"USA",1884,"1878-1917",36,40.4597209,-79.976041
"876","TRHS416",0.917448573,0.082551426,1e-09,"USA",1933,"1918-1957",135,40.4597208,-79.9760409
"877","TRHS417",0.865144807,0.045069758,0.089785434,"USA",1938,"1918-1957",108,39.5261206,-119.8126581
"878","TRHS418",0.810103507,0.038877325,0.151019169,"USA",1998,"1998-Present",411,45.6691159,-108.771532
"879","TRHS419",0.909789823,0.090210176,1e-09,"USA",1946,"1918-1957",74,31.025742,-88.7955915
"880","TRHS420",0.854281097,0.018012822,0.12770608,"USA",1999,"1998-Present",383,37.2367948,-105.4182008
"881","TRHS421",0.437215043,0.461952324,0.100832633,"USA",1953,"1918-1957",94,37.044118,-122.014684
"882","TRHS422",0.236776833,0.763223166,1e-09,"USA",1969,"1958-1997",234,32.6098,-85.4807825
"883","TRHS423",0.797898352,0.046475101,0.155626547,"USA",1965,"1958-1997",362,64.04736046,-145.7423638
"884","TRHS424",0.30894859,0.691051409,1e-09,"USA",1969,"1958-1997",254,35.1470851,-92.3219053
"885","TRHS425",0.715515551,0.284484448,1e-09,"USA",1948,"1918-1957",77,32.687171,-94.1872048
"886","TRHS426",0.265147973,0.571050216,0.163801811,"USA",1960,"1958-1997",191,29.7589382,-95.3676974
"887","TRHS427",0.444455749,0.445968462,0.10957579,"USA",1947,"1918-1957",71,30.3490978,-94.1779626
"888","TRHS428",0.084908429,0.91509157,1e-09,"USA",1977,"1958-1997",184,29.3735742,-95.5885562
"889","TRHS429",1e-09,0.999999998,1e-09,"USA",1974,"1958-1997",241,33.0142748,-96.7196934
"890","TRHS430",0.12907845,0.870921549,1e-09,"USA",1950,"1918-1957",75,31.279227,-94.572881
"891","TRHS431",0.299381342,0.700618657,1e-09,"USA",1959,"1958-1997",260,36.090577,-94.7294379
"892","TRHS432",0.716657434,0.283342565,1e-09,"USA",1904,"1878-1917",42,41.767249,-73.2543049
"893","TRHS50",0.997916005,0.002083994,1e-09,"USA",1889,"1878-1917",37,40.46883366,-79.98119461
"894","TRHS51",0.966485366,0.008840302,0.024674331,"USA",1902,"1878-1917",31,40.31072723,-79.4669607
"895","TRHS52",0.861523944,1e-09,0.138476055,"USA",1904,"1878-1917",41,41.74492106,-77.89581407
"896","TRHS53",0.932211516,0.002248657,0.065539827,"USA",1923,"1918-1957",171,43.58009157,-73.03660874
"897","TRHS54",0.823343771,1e-09,0.176656228,"USA",1925,"1918-1957",159,41.74492106,-77.89581407
"898","TRHS55",0.723111827,0.173781167,0.103107006,"USA",1934,"1918-1957",124,40.00763605,-75.13394468
"899","TRHS56",1e-09,0.999999998,1e-09,"USA",1991,"1958-1997",182,29.33744189,-90.83763991
"900","TRHS57",0.068809061,0.931190938,1e-09,"USA",1973,"1958-1997",252,34.78062294,-90.78206732
"901","TRHS58",0.255746249,0.671865494,0.072388257,"USA",1957,"1918-1957",85,34.93653484,-77.93302775
"902","TRHS59",0.934387909,0.06561209,1e-09,"USA",1888,"1878-1917",15,35.3362263,-82.47994638
"903","TRHS60",0.986496091,0.013503908,1e-09,"USA",1891,"1878-1917",16,36.06111824,-79.12064936
"904","TRHS61",0.967459272,0.032540727,1e-09,"USA",1913,"1878-1917",17,36.06111824,-79.12064936
"905","TRHS63",0.639240015,0.022701486,0.3380585,"USA",1927,"1918-1957",93,36.07947173,-79.78890427
"906","TRHS64",0.010413575,0.989586424,1e-09,"USA",1979,"1958-1997",216,30.62665232,-90.40568053
"907","TRHS65",0.895940768,0.000279385,0.103779848,"USA",1935,"1918-1957",148,41.30219372,-80.25770627
"908","TRHS66",0.967240528,0.032369897,0.000389575,"USA",1937,"1918-1957",165,42.99060351,-72.71379854
"909","TRHS67",0.913341393,0.022238494,0.064420112,"USA",1942,"1918-1957",129,40.30164138,-81.92001074
"910","TRHS68",0.901021622,1e-09,0.098978377,"USA",1946,"1918-1957",141,40.65205164,-79.08754709
"911","TRHS69",0.931780051,8.39e-07,0.06821911,"USA",1948,"1918-1957",142,40.85199078,-76.70932162
"912","TRHS70",0.524219748,0.269927639,0.205852614,"USA",1951,"1918-1957",162,42.03624149,-93.46504477
"913","TRHS71",0.937498686,0.048946779,0.013554535,"USA",1972,"1958-1997",310,40.18940076,-80.24824436
"914","TRHS72",1e-09,0.999999998,1e-09,"USA",1971,"1958-1997",NA,NA,NA
"915","TRHS73",0.957549997,0.042450002,1e-09,"USA",1937,"1918-1957",90,36.06111824,-79.12064936
"916","TRHS74",0.429382726,0.570617273,1e-09,"USA",1940,"1918-1957",88,35.59329897,-77.37449655
"917","TRHS75",1e-09,0.999999998,1e-09,"USA",1941,"1918-1957",91,36.06111824,-79.12064936
"918","TRHS76",0.91796603,0.082030268,3.7e-06,"USA",1943,"1918-1957",92,36.06111824,-79.12064936
"919","TRHS77",0.054437799,0.923878521,0.021683679,"USA",1957,"1918-1957",84,34.48356774,-82.00593404
"920","TRHS78",0.060282846,0.939717153,1e-09,"USA",1956,"1918-1957",78,32.7762763,-81.14070261
"921","TRHS79",0.641043086,0.015983147,0.342973767,"USA",1920,"1918-1957",83,34.33250695,-79.9577199
"922","TRHS80",1e-09,0.999982024,1.8e-05,"USA",1977,"1958-1997",230,32.41779167,-91.76348184
"923","TRHS81",0.779265096,0.107279062,0.113455843,"USA",1971,"1958-1997",NA,NA,NA
"924","TRHS82",0.904840854,5.4e-05,0.095105139,"USA",1948,"1918-1957",115,39.86000279,-88.96155193
"925","TRHS83",0.223066022,0.749889373,0.027044604,"USA",1947,"1918-1957",97,37.99229269,-88.9241655
"926","TRHS84",0.771123791,0.007120823,0.221755387,"USA",1991,"1958-1997",269,37.45964862,-88.88092853
"927","TRHS85",0.023151365,0.976848634,1e-09,"USA",1947,"1918-1957",102,39.08550549,-90.3565283
"928","TRHS86",0.932023094,1.93e-07,0.067976713,"USA",1947,"1918-1957",105,39.23104593,-89.47884855
"929","TRHS87",0.07855805,0.90102238,0.02041957,"USA",1949,"1918-1957",101,38.71994802,-87.72672984
"930","TRHS88",1e-09,0.999999998,1e-09,"USA",1983,"1958-1997",237,32.8318885,-92.37480557
"931","TRHS89",0.668847942,0.000950266,0.330201793,"USA",1838,"1838-1877",8,42.60291744,-83.91152775
"932","TRHS90",0.753957186,1e-09,0.246042813,"USA",1839,"1838-1877",1,30.68515162,-88.19752335
"933","TRHS91",0.713081178,0.085365351,0.20155347,"USA",1863,"1838-1877",5,42.25322535,-83.83877051
"934","TRHS92",0.914495806,0.05056481,0.034939385,"USA",1898,"1878-1917",56,43.99606769,-86.54509227
"935","TRHS93",0.881370825,0.118629166,9.41e-09,"USA",1879,"1878-1917",NA,NA,NA
"936","TRHS94",0.829246274,0.072457892,0.098295834,"USA",1923,"1918-1957",175,45.47294043,-84.49206442
"937","TRHS95",0.727788802,0.036637641,0.235573557,"USA",1987,"1958-1997",326,41.88776749,-84.5929278
"938","TRHS96",0.100708938,0.899291061,1e-09,"USA",1977,"1958-1997",200,30.1290721,-91.60829751
"939","TRHS97",0.896204535,0.053220251,0.050575214,"USA",1947,"1918-1957",156,41.46732857,-90.5674126
"940","TRHS98",0.17552865,0.587178315,0.237293034,"USA",1994,"1958-1997",265,37.19159336,-89.33760412
"941","TRHS99",0.84130238,0.02703043,0.131667189,"USA",1982,"1958-1997",324,41.40414593,-89.52865576
"942","USMS_000010705",1e-09,0.999999998,1e-09,"USA",1975,"1958-1997",NA,NA,NA
"943","USMS_000010708",0.153597996,0.840857808,0.005544196,"USA",1997,"1958-1997",NA,NA,NA
"944","USMS_000018022",0.011709645,0.824919071,0.163371284,"USA",2008,"1998-Present",NA,NA,NA
"945","WVA_105307",0.533053068,0.0038261,0.463120833,"USA",1912,"1878-1917",22,39.63028389,-80.04654416
"946","WVA_56235",0.846677333,0.034223084,0.119099583,"USA",1961,"1958-1997",290,38.89782642,-80.23342321
"947","WVA_56236",0.794610863,0.104025652,0.101363485,"USA",1934,"1918-1957",106,39.28352969,-80.37987499
"948","WVA_56250",0.068971639,0.857233567,0.073794794,"USA",1947,"1918-1957",NA,NA,NA
